titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Harry Potter and the Deathly Hallows: Part 2,12445,movie,en,US,English,,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,de,DE,German,Harry Potter und die Heiligtümer des Todes - Teil 2,"Das Ende ist nah! Hogwarts hat als Zuflucht ausgedient, Voldemorts Schergen haben die Macht über ganz England an sich gerissen. Harry, Ron und Hermine sind auf der Flucht, die Lage scheint aussichtslos. Eine letzte Chance bleibt dem Trio noch, das Blatt zu wenden und die Welt der Menschen vor dem Untergang zu bewahren: Sie müssen die legendären Heiligtümer des Todes finden. Nur mit diesen magischen Artefakten kann Voldemort noch besiegt werden. Doch die Freunde haben keinen Schimmer, wo sich die vor langer Zeit verschollenen Objekte befinden..."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,sv,SE,Swedish,"Harry Potter och dödsrelikerna, del 2",I den storslagna finalen eskalerar kampen mellan det goda och de onda i trollkarlarnas och häxornas värld till ett fullskaligt krig. Mycket står på spel och ingen går säker. Men det kanske blir Harry som får göra den slutgiltiga uppoffringen när den sista uppgörelsen med Lord Voldemort når sitt klimax. Allt slutar här.
Harry Potter and the Deathly Hallows: Part 2,12445,movie,it,IT,Italian,Harry Potter e i Doni della Morte - Parte 2,"Occupati Hogwarts e il mondo della magia, Voldemort e i Mangiamorte hanno ormai un solo obiettivo: disperdere l'esercito di Silente e uccidere Harry Potter, alla ricerca degli ultimi Horcrux. Individuati con l'immancabile aiuto di Ron e Hermione gli oggetti e i soggetti viventi che contengono l'anima frantumata e separata dal corpo del Signore Oscuro, i tre ragazzi hanno bisogno di tempo per raggiungere quelle schegge di anima e farne scempio. Ripiegati a Hogwarts, presieduta da Severus Piton e difesa dai dissennatori, Harry e compagni vengono accolti trionfalmente da Neville Paciock e il suo esercito di dissidenti. Nella furia della battaglia Harry scoprirà che tra il bianco di Silente e il nero di Piton esiste una zona grigia e una lacrima rivelatrice di ben altre verità. Recatosi al Pensatoio e versato il pianto e i ricordi di Piton, Harry saprà finalmente cosa fare per annullare Voldemort."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,fr,FR,French,Harry Potter et les Reliques de la Mort - 2ème partie,Le combat entre les puissances du bien et du mal de l’univers des sorciers se transforme en guerre sans merci. L’école Poudlard est désormais sous la coupe du professeur Rogue et des force des ténèbres. Les enjeux sont devenus considérables et personne n’est plus en sécurité alors que se rapproche l’ultime épreuve de force avec Voldemort…
Harry Potter and the Deathly Hallows: Part 2,12445,movie,ru,RU,Russian,Гарри Поттер и Дары Смерти: Часть II,"В грандиозной последней главе битва между добрыми и злыми силами мира волшебников перерастает во всеобщую войну. Ставки ещё никогда не были так высоки, а поиск убежища — столь сложен. И быть может именно Гарри Поттеру придётся пожертвовать всем в финальном сражении с Волан-де-Мортом. Способен ли наш герой спасти мир? И всё закончится здесь."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,es,ES,Spanish,Harry Potter y las Reliquias de la Muerte - Parte 2,La segunda parte de la batalla final entre las fuerzas del bien y el mal. El juego nunca ha sido tan peligroso y nadie está a salvo. Se acerca el momento de la confrontación final entre Harry Potter y Lord Voldemort. Todo termina aquí…
Harry Potter and the Deathly Hallows: Part 2,12445,movie,cs,CZ,Czech,Harry Potter a Relikvie smrti – část 2,"Přichází poslední dobrodružství ságy o Harry Potterovi. V tomto výpravném finále eskaluje bitva mezi dobrem a zlem do otevřené války čarodějného světa. Nikdy nebylo v sázce tolik jako teď. Nikdo už není v bezpečí. Je to ale Harry Potter, kdo možná bude muset podstoupit oběť největší, když se přiblíží rozhodující bitva s Lordem Voldemortem. Tady všechno končí..."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,fi,FI,Finnish,"Harry Potter ja kuoleman varjelukset, osa 2","Eeppisessä loppuhuipennuksessa taistelu velhomaailman hyvien ja pahojen voimien välillä kärjistyy avoimeksi sodaksi. Kun panokset ovat korkeammalla kuin koskaan, kukaan ei ole turvassa. Ja juuri Harry saattaa joutua tekemään äärimmäisen uhrauksen dramaattisessa viimeisessä taistelussa Voldemortia vastaan."
Harry Potter and the Deathly Hallows: Part 2,12445,movie,hu,HU,Hungarian,Harry Potter és a Halál ereklyéi 2. rész,"Nincs tovább: Harry, Ron és Hermione immár nem kerülheti el a végső összecsapást. Mindannyian tudják, hogy ez az utolsó felvonás. A három jóbarát visszatér a Roxfortba, hogy felkutassa és elpusztítsa az utolsó horcruxot. Voldemort, aki egyre erősebb, uralma alá vonta a Mágiaügyi Minisztériumot és már Roxfort fölött is egyre nagyobb hatalma van, tudomást szerez a tervükről. A tét hatalmas, így nem is csoda, hogy mindent bevet a siker érdekében. Megkezdődik a Roxfort ostroma - és már soha többé, semmi nem lesz ugyanolyan, mint volt."
