titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,1,3,en,US,English,In Perpetuity,"Mark takes the team on a field trip, but Helly continues to rebel. A deteriorating Petey struggles to tell Mark about Lumon’s misdeeds."
Severance,95396,tv_episode,1,3,pt,BR,Portuguese,Na perpetuidade,"Mark leva a equipe em um passeio pela empresa, mas Helly continua a se rebelar."
Severance,95396,tv_episode,1,3,ru,RU,Russian,Вечность,Марк предлагает команде прогуляться. Хелли продолжает сопротивляться.
Severance,95396,tv_episode,1,3,hu,HU,Hungarian,Az örökkévalóban,"Mark kiruccan a csoporttal, de Helly tovább lázad."
Severance,95396,tv_episode,1,3,it,IT,Italian,Nell'eternità,"Mark porta il team a fare una gita, ma Helly continua a ribellarsi."
Severance,95396,tv_episode,1,3,es,ES,Spanish,A perpetuidad,"Mark lleva al equipo a una excursión formativa, pero Helly continúa rebelándose."
Severance,95396,tv_episode,1,3,ja,JP,Japanese,再統合の副作用,マークはチームを社内見学に連れて行くがヘリーの反抗は続く。
Severance,95396,tv_episode,1,3,ko,KR,Korean,영구적으로,마크는 팀원들에게 견학을 시켜 주지만 헬리는 계속 거부한다.
Severance,95396,tv_episode,1,3,de,DE,German,Im Flügel der Ewigkeit,"Mark nimmt das Team mit auf einen Ausflug, doch Helly rebelliert noch immer."
Severance,95396,tv_episode,1,3,el,GR,Greek,Επ' άπειρον,"Ο Μαρκ πάει την ομάδα του εκπαιδευτική εκδρομή, αλλά η Χέλι συνεχίζει να επαναστατεί."
Severance,95396,tv_episode,1,3,he,IL,Hebrew,לצמיתות,"מארק לוקח את הצוות לטיול, אבל הלי ממשיכה למרוד."
Severance,95396,tv_episode,1,3,fr,FR,French,À perpétuité,"Mark emmène son équipe en excursion, mais Helly continue à se rebeller."
Severance,95396,tv_episode,1,3,zh,CN,Mandarin,永恒,马克带领团队去实地考察，这期间赫莉仍继续反抗。
Severance,95396,tv_episode,1,3,sv,SE,Swedish,In Perpetuity,"Mark tar med teamet på en utflykt, men Helly fortsätter att göra uppror."
Severance,95396,tv_episode,1,3,es,MX,Spanish,En perpetuidad,"Mark lleva al equipo a un paseo, pero Helly continúa rebelándose."
Severance,95396,tv_episode,1,3,pl,PL,Polish,Po wsze czasy,"Mark zabiera zespół na wycieczkę, ale Helly nadal się buntuje."
Severance,95396,tv_episode,1,3,zh,TW,Mandarin,永恆,馬克帶工作團隊外出，海莉卻不斷反抗。
Severance,95396,tv_episode,1,3,cs,CZ,Czech,Na věčnosti,"Mark se svým týmem vyrazí na exkurzi, ale Helly se stále pokouší o útěk."
Severance,95396,tv_episode,1,3,tr,TR,Turkish,Her Daim,"Mark, ekibi bir saha gezisine çıkarır ama Helly isyan etmeye devam eder."
Severance,95396,tv_episode,1,3,nl,NL,Dutch,In eeuwigheid,"Mark neemt het team mee op een werkbezoek, maar Helly blijft rebelleren."
Severance,95396,tv_episode,1,3,th,TH,Thai,ตลอดวาร,มาร์คพาทีมไปนอกสถานที่ แต่เฮลลี่ยังดื้อดึงต่อ
Severance,95396,tv_episode,1,3,ar,SA,Arabic,على الدوام,"""مارك"" يصطحب الفريق في رحلة ميدانية، لكن ""هيلي"" تواصل التمرد."
Severance,95396,tv_episode,1,3,fa,IR,Persian,در ابدیت,
Severance,95396,tv_episode,1,3,uk,UA,Ukrainian,У вічності,"Марк бере команду на екскурсію, але Геллі продовжує бунтувати."
Severance,95396,tv_episode,1,3,lt,LT,Lithuanian,,
Severance,95396,tv_episode,1,3,zh,HK,Mandarin,永久,馬克帶領團隊外出考察，但凱莉繼續諸多反駁。
Severance,95396,tv_episode,1,3,da,DK,Danish,In Perpetuity,"Mark tager teamet med på tur, men Helly stritter stadig imod."
Severance,95396,tv_episode,1,3,zh,SG,Mandarin,永恒,马克带领团队去实地考察，这期间赫莉仍继续反抗。
Severance,95396,tv_episode,1,3,vi,VN,Vietnamese,Vĩnh Viễn,Mark đưa cả nhóm đi thực địa nhưng Helly tiếp tục nổi loạn.
Severance,95396,tv_episode,1,3,sr,RS,Serbian,,
Severance,95396,tv_episode,1,3,fi,FI,Finnish,In Perpetuity,"Mark vie tiimin retkelle, mutta Helly jatkaa kapinointia."
Severance,95396,tv_episode,1,3,bg,BG,Bulgarian,,
Severance,95396,tv_episode,1,3,sl,SI,Slovenian,,
Severance,95396,tv_episode,1,3,ar,AE,Arabic,على الدوام,"""مارك"" يصطحب الفريق في رحلة ميدانية، لكن ""هيلي"" تواصل التمرد."
Severance,95396,tv_episode,1,3,fr,CA,French,À perpétuité,"Mark emmène son équipe en excursion, mais Helly continue à se rebeller."
Severance,95396,tv_episode,1,3,hi,IN,Hindi,सदा के लिए,"मार्क टीम को एक फ़ील्ड ट्रिप पर ले जाता है, लेकिन हेल्ली विद्रोह करना जारी रखती है।"
Severance,95396,tv_episode,1,3,id,ID,Indonesian,Abadi,"Mark membawa timnya berjalan-jalan, tetapi Helly terus memberontak."
Severance,95396,tv_episode,1,3,no,NO,Norwegian,In Perpetuity,"Mark tar teamet med på en ekskursjon, men Helly fortsetter å gjøre opprør."
Severance,95396,tv_episode,1,3,pt,PT,Portuguese,Em perpetuidade,"Mark leva a equipa numa viagem de campo, mas Helly continua a rebelar-se."
