titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,1,8,en,US,English,What's for Dinner?,The team prepares a plan. Mark attends Devon and Ricken’s party.
Severance,95396,tv_episode,1,8,pt,BR,Portuguese,O que tem pra jantar?,A equipe prepara um plano. Mark vai à festa de Devon e Ricken.
Severance,95396,tv_episode,1,8,ru,RU,Russian,Что на ужин?,Команда готовит план. Марк посещает мероприятие у Девон и Рикена.
Severance,95396,tv_episode,1,8,hu,HU,Hungarian,Mi a vacsi?,A csapat tervet kovácsol. Mark elmegy Devon és Ricken partijára.
Severance,95396,tv_episode,1,8,it,IT,Italian,Che c'è per cena?,Il team predispone un piano. Mark partecipa alla festa di Devon e Ricken.
Severance,95396,tv_episode,1,8,es,ES,Spanish,¿Qué hay para cenar?,El equipo prepara un plan. Mark asiste a la fiesta de Devon y Ricken.
Severance,95396,tv_episode,1,8,ja,JP,Japanese,夕食は何だ？,マクロデータ改良部はある計画を立てる。マークはリッケンとデヴォンのパーティーに参加する。
Severance,95396,tv_episode,1,8,ko,KR,Korean,저녁은 뭐야?,MDR 팀은 계획을 준비한다. 마크는 데번과 리큰의 파티에 참석한다.
Severance,95396,tv_episode,1,8,de,DE,German,Was gibt's zum Abendessen?,Das Team arbeitet an einem Plan. Mark besucht die Party von Devon und Ricken.
Severance,95396,tv_episode,1,8,el,GR,Greek,Τι έχουμε για βραδινό;,Η ομάδα ετοιμάζει ένα σχέδιο. Ο Μαρκ πηγαίνει στο πάρτι του Ντέβον και του Ρίκεν.
Severance,95396,tv_episode,1,8,he,IL,Hebrew,מה יש לארוחת ערב?,הצוות מכין מזימה. מארק מופיע במסיבה של דבון וריקן.
Severance,95396,tv_episode,1,8,fr,FR,French,On mange quoi ?,L'équipe prépare un plan. Mark se rend à la soirée de Devon et de Ricken.
Severance,95396,tv_episode,1,8,zh,CN,Mandarin,晚饭吃什么？,团队制定了一个计划。马克参加德文和里肯的派对。
Severance,95396,tv_episode,1,8,sv,SE,Swedish,What’s for Dinner?,Teamet förbereder en plan. Mark går på Devons och Rickens fest.
Severance,95396,tv_episode,1,8,es,MX,Spanish,¿Qué hay de cenar?,El equipo prepara un plan. Mark asiste a la fiesta de Devon y Ricken.
Severance,95396,tv_episode,1,8,pl,PL,Polish,Co na obiad?,Zespół opracowuje plan. Mark bierze udział w przyjęciu Devon i Rickena.
Severance,95396,tv_episode,1,8,zh,TW,Mandarin,晚餐吃什麼？,團隊準備執行一項計畫。馬克參加戴文與阿瑞的派對。
Severance,95396,tv_episode,1,8,cs,CZ,Czech,Co je k večeři?,Tým připraví plán. Mark navštíví večírek Devon a Rickena.
Severance,95396,tv_episode,1,8,tr,TR,Turkish,Akşam Yemeğinde Ne Var?,"Ekip bir plan hazırlar. Mark, Devon ve Ricken'ın partisine katılır."
Severance,95396,tv_episode,1,8,nl,NL,Dutch,Wat eten we?,Het team bereidt een plan voor. Mark gaat naar het feest van Devon en Ricken.
Severance,95396,tv_episode,1,8,th,TH,Thai,ค่ำนี้มีอะไรกิน,ทีมเตรียมวางแผน มาร์คร่วมปาร์ตี้ของเดวอนกับริคเคน
Severance,95396,tv_episode,1,8,ar,SA,Arabic,ماذا على العشاء؟,"الفريق يعدّ لمخطط. و""مارك"" يحضر حفلة ""ديفون"" و""ريكن""."
Severance,95396,tv_episode,1,8,fa,IR,Persian,شام چی داریم؟,
Severance,95396,tv_episode,1,8,uk,UA,Ukrainian,Що на вечерю?,Команда розробляє план. Марк відвідує вечірку Девона й Рікена.
Severance,95396,tv_episode,1,8,lt,LT,Lithuanian,,
Severance,95396,tv_episode,1,8,zh,HK,Mandarin,晚餐吃甚麼？,團隊準備施計，馬克參加迪芳和域根的派對。
Severance,95396,tv_episode,1,8,da,DK,Danish,What’s for Dinner?,Teamet forbereder en plan. Mark er med til Devon og Rickens fest.
Severance,95396,tv_episode,1,8,zh,SG,Mandarin,晚饭吃什么？,团队制定了一个计划。马克参加德文和里肯的派对。
Severance,95396,tv_episode,1,8,vi,VN,Vietnamese,Tối Nay Ăn Gì?,Cả nhóm chuẩn bị một kế hoạch. Mark dự tiệc của Devon và Ricken.
Severance,95396,tv_episode,1,8,sr,RS,Serbian,,
Severance,95396,tv_episode,1,8,fi,FI,Finnish,What’s for Dinner?,Tiimi valmistelee suunnitelman. Mark osallistuu Devonin ja Rickenin juhliin.
Severance,95396,tv_episode,1,8,bg,BG,Bulgarian,,
Severance,95396,tv_episode,1,8,sl,SI,Slovenian,,
Severance,95396,tv_episode,1,8,ar,AE,Arabic,ماذا على العشاء؟,"الفريق يعدّ لمخطط. و""مارك"" يحضر حفلة ""ديفون"" و""ريكن""."
Severance,95396,tv_episode,1,8,fr,CA,French,On mange quoi ?,L'équipe prépare un plan. Mark se rend à la soirée de Devon et de Ricken.
