titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,1,7,en,US,English,Defiant Jazz,Mark and the team encounter new security measures from Cobel.
Severance,95396,tv_episode,1,7,pt,BR,Portuguese,Jazz desafiador,Mark e a equipe encontram novas medidas de segurança da Cobel.
Severance,95396,tv_episode,1,7,ru,RU,Russian,Дерзкий джаз,"Команда сталкивается с новыми мерами безопасности, установленными Кобэл."
Severance,95396,tv_episode,1,7,hu,HU,Hungarian,Kihívó dzsessz,Mark és a csoport szembesül Cobel új biztonsági előírásaival.
Severance,95396,tv_episode,1,7,it,IT,Italian,Sprezzante Jazz,Mark e il team sono costretti ad affrontare le nuove misure di sicurezza impartite dalla Cobel.
Severance,95396,tv_episode,1,7,es,ES,Spanish,Jazz desafiante,Mark y el equipo se enfrentan a nuevas medidas de seguridad de Cobel.
Severance,95396,tv_episode,1,7,ja,JP,Japanese,反抗のジャズ,マクロデータ改良部はコベルの新たな警備対策に立ち向かう。
Severance,95396,tv_episode,1,7,ko,KR,Korean,저항의 재즈,코벨은 마크와 MDR 팀에 새로운 보안 조치를 한다.
Severance,95396,tv_episode,1,7,de,DE,German,Trotziger Jazz,"Mark und das Team muss sich mit neuen, von Cobel veranlassten Sicherheitsmaßnahmen stellen."
Severance,95396,tv_episode,1,7,el,GR,Greek,Ασυμβίβαστη τζαζ,Ο Μαρκ και η ομάδα έρχονται αντιμέτωποι με νέα μέτρα ασφαλείας από την Κομπέλ.
Severance,95396,tv_episode,1,7,he,IL,Hebrew,ג'ז מתריס,מארק והצוות נתקלים באמצעי ביטחון חדשים של קובל.
Severance,95396,tv_episode,1,7,fr,FR,French,Jazz insolent,L'équipe est confrontée à de nouvelles mesures de sécurité établies par Cobel.
Severance,95396,tv_episode,1,7,zh,CN,Mandarin,叛逆的爵士乐,科贝尔对马克和其团队采取了新的安全措施。
Severance,95396,tv_episode,1,7,sv,SE,Swedish,Defiant Jazz,Mark och teamet stöter på nya säkerhetsåtgärder från Cobel.
Severance,95396,tv_episode,1,7,es,MX,Spanish,Jazz desafiante,Mark y el equipo enfrentan nuevas medidas de seguridad de Cobel.
Severance,95396,tv_episode,1,7,pl,PL,Polish,Buntowniczy jazz,Cobel nakłada na Marka i zespół nowe środki bezpieczeństwa.
Severance,95396,tv_episode,1,7,zh,TW,Mandarin,挑釁的爵士樂,考貝爾要求馬克與團隊成員遵循新的安全措施。
Severance,95396,tv_episode,1,7,cs,CZ,Czech,Vzdorovitý jazz,Mark a tým musí čelit novým bezpečnostním opatřením Cobelové.
