titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,1,4,de,DE,German,Kapitel vier: Die Leiche,"Joyce weigert sich, an Wills Tod zu glauben. Die Jungs unterziehen Elf einer Verwandlung, und Nancy und Jonathan schließen ein überraschendes Bündnis."
Stranger Things,66732,tv_episode,1,4,bs,BS,Bosnian,Chapter Four: The Body,"Willova majka Joyce odbija da prihvati njegovu smrt i smatra da je Will živ.Jedaneska i ekipa otkrivaju da je Will živ, Joyce takođe stupa u kontakt s Willom i naređuje mu da se sakrije.Nancy otkriva kako je nestala Barb a Šerif Hopper uviđa da je Willovo tjelo ustvari samo dobro napravljena lutka."
Stranger Things,66732,tv_episode,1,4,fr,FR,French,Chapitre quatre : Le Corps,"Refusant de croire que Will est mort, Joyce essaye d'entrer en contact avec son fils. Onze subit une transformation. Nancy et Jonathan décident d'unir leurs forces."
Stranger Things,66732,tv_episode,1,4,en,US,English,Chapter Four: The Body,"Refusing to believe Will is dead, Joyce tries to connect with her son. The boys give Eleven a makeover. Nancy and Jonathan form an unlikely alliance."
Stranger Things,66732,tv_episode,1,4,es,ES,Spanish,El cuerpo,Joyce se niega a aceptar que su hijo Will esté muerto e intenta contactar con él. Once cambia de imagen. Nancy y Jonathan forman una alianza imprevisible.
Stranger Things,66732,tv_episode,1,4,zh,CN,Mandarin,尸体,乔伊斯不愿相信威尔已死，还想和儿子取得联系。小伙子们让十一变了个模样。南茜和乔纳森出人意料地结成同盟。
Stranger Things,66732,tv_episode,1,4,pt,BR,Portuguese,Capítulo quatro: O corpo,"Joyce se recusa a acreditar de Will morreu, e tenta se comunicar com ele. Os meninos transformam o visual de Onze. Nancy e Jonathan acabam se unindo."
Stranger Things,66732,tv_episode,1,4,el,GR,Greek,Κεφάλαιο Τέταρτο: Το Πτώμα,Η Τζόις αρνείται να πιστέψει ότι ο Γουίλ είναι νεκρός και προσπαθεί να επικοινωνήσει μαζί του. Τα αγόρια μεταμορφώνουν την Έντεκα. Η Νάνσι και ο Τζόναθαν συμμαχούν.
Stranger Things,66732,tv_episode,1,4,ru,RU,Russian,Глава 4. Тело,"Джойс не желает верить, что Уилл мертв, и пытается с ним связаться. Мальчики придумывают для Одиннадцать маскировку. А Нэнси и Джонатан начинают помогать друг другу."
Stranger Things,66732,tv_episode,1,4,pl,PL,Polish,Rozdział czwarty: Ciało,Joyce nie wierzy w śmierć Willa i próbuje skontaktować się z synem. Jedenastka przechodzi metamorfozę pod okiem chłopców. Nancy i Jonathan zawiązują niezwykły sojusz.
Stranger Things,66732,tv_episode,1,4,cs,CZ,Czech,Kapitola čtvrtá: Tělo,"Joyce odmítá připustit, že je Will mrtvý, a snaží se s ním navázat spojení. Kluci připraví pro Eleven novou vizáž. Nancy a Jonathan uzavřou nečekané spojenectví."
Stranger Things,66732,tv_episode,1,4,it,IT,Italian,Capitolo quattro: Il corpo,"Rifiutando la morte del figlio, Joyce cerca di entrare in contatto con lui. I ragazzi sistemano Undici, mentre Nancy e Jonathan siglano un'improbabile alleanza."
Stranger Things,66732,tv_episode,1,4,pt,PT,Portuguese,Capítulo quatro: O corpo,Joyce recusa-se a acreditar que Will está morto e tenta contactá-lo. Os rapazes mudam o visual de Onze. Nancy e Jonathan tornam-se aliados.
Stranger Things,66732,tv_episode,1,4,hu,HU,Hungarian,Negyedik fejezet: A test,"Joyce nem hajlandó elhinni, hogy Will halott, és megpróbál kapcsolatba lépni vele. A srácok kicsinosítják Tizenegyet. Nancy és Jonathan váratlan szövetségre lépnek."
Stranger Things,66732,tv_episode,1,4,da,DK,Danish,Kap. 4: Liget,"Joyce nægter at tro, at Will er død, og forsøger at få forbindelse med ham. Drengene forskønner Eleven. Nancy og Jonathan danner en uhellig alliance."
Stranger Things,66732,tv_episode,1,4,ko,KR,Korean,시체,"윌의 죽음을 인정할 수 없는 조이스는 윌을 찾는 것을 포기하지 않는다. 소년들은 일레븐을 보통 소녀처럼 꾸며 위장하고, 낸시와 조나단은 서로 힘을 합친다."
Stranger Things,66732,tv_episode,1,4,uk,UA,Ukrainian,Глава 4. Тіло,"Джойс відмовляється вірити, що Вілл помер, і намагається зв’язатися із сином. Хлопці допомагають Од змінити зовнішність. Ненсі й Джонатан укладають неочікуваний союз."
Stranger Things,66732,tv_episode,1,4,id,ID,Indonesian,Bab 4: The Body,"Menolak memercayai bahwa Will telah tewas, Joyce mencoba menghubungi putranya. Anak-anak merombak penampilan Eleven. Nancy dan Jonathan bersekutu."
Stranger Things,66732,tv_episode,1,4,ro,RO,Romanian,Capitolul patru: Cadavrul,"Refuzând să creadă că Will e mort, Joyce încearcă să ia legătura cu fiul ei. Băieții îi dau o nouă înfățișare lui Unsprezece. Nancy și Jonathan formează o alianță."
Stranger Things,66732,tv_episode,1,4,he,IL,Hebrew,פרק 4: הגופה,ג'ויס מסרבת להאמין שוויל מת ומנסה ליצור קשר עם בנה. הבנים עושים לאילבן 'מהפך'. ננסי וג'ונתן כורתים ברית מפתיעה.
Stranger Things,66732,tv_episode,1,4,sr,RS,Serbian,Четврто поглавље: Тело,"Одбија да верује да је Вил мртав, Џојс покушава да се повеже са својим сином. Момци су преуредили Једанаест. Ненси и Џонатан формирају необичан савез."
Stranger Things,66732,tv_episode,1,4,zh,TW,Mandarin,第 4 章：屍體,喬伊絲不願相信威爾已離世，並嘗試與兒子聯繫。男孩們準備改造伊萊雯。南西和強納森意外成為盟友。
Stranger Things,66732,tv_episode,1,4,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,1,4,sk,SK,Slovak,Kapitola štvrtá: Telo,"Joyce odmieta pripustiť, že je Will mŕtvy, a snaží sa s ním nadviazať spojenie. Chlapci pripravia pre Eleven novú vizáž. Nancy a Jonathan uzavrú nečakané spojenectvo."
Stranger Things,66732,tv_episode,1,4,tr,TR,Turkish,Ceset,"Will'in öldüğünü kabullenmek istemeyen Joyce, oğluyla iletişim kurmak ister. Çocuklar, Onbir'e çeki düzen verir. Nancy ve Jonathan pek olası olmayan bir ittifak kurar."
Stranger Things,66732,tv_episode,1,4,sv,SE,Swedish,Kroppen,"Joyce vägrar att tro att Will är död och försöker kommunicera med honom, och Nancy och Jonathan ingår en oväntad allians."
Stranger Things,66732,tv_episode,1,4,es,MX,Spanish,Capítulo cuatro: El cuerpo,"Joyce se rehusa a aceptar que Will está muerto e intenta comunicarse con él, y los chicos ayudan a Once a cambiar de imagen. Nancy y Jonathan forman una alianza."
Stranger Things,66732,tv_episode,1,4,nl,NL,Dutch,Hoofdstuk 4: The Body,Joyce gelooft niet dat Will dood is en probeert contact met hem te maken. De jongens geven Eleven een make-over. Nancy en Jonathan vormen een onwaarschijnlijke band.
Stranger Things,66732,tv_episode,1,4,hr,HR,Croatian,Četvrto poglavlje: Truplo,Joyce odbija povjerovati da je Will mrtav te se pokušava povezati s njime. Dječaci žele transformirati Jedanaest. Nancy i Jonathan sklapaju neočekivano savezništvo.
Stranger Things,66732,tv_episode,1,4,fr,CA,French,Chapitre Quatre : Le corps,"Refusant sa mort, Joyce tente de communiquer avec son fils. Les garçons offrent une métamorphose à Onze, alors que Nancy et Jonathan forment une alliance inattendue."
Stranger Things,66732,tv_episode,1,4,bg,BG,Bulgarian,Глава 4: Трупът,
Stranger Things,66732,tv_episode,1,4,no,NO,Norwegian,Liket,Joyce nekter å tro at Will er død og prøver å få kontakt med sønnen sin. Guttene gir Eleven en makeover. Nancy og Jonathan danner en usannsynlig allianse.
Stranger Things,66732,tv_episode,1,4,fi,FI,Finnish,Neljäs luku: Ruumis,"Joyce ei suostu uskomaan, että Will on kuollut, vaan yrittää ottaa yhteyttä poikaansa. Nancy ja Jonathan ovat yllättäen samalla puolella."
Stranger Things,66732,tv_episode,1,4,fa,IR,Persian,,
Stranger Things,66732,tv_episode,1,4,ar,SA,Arabic,فصل 4: الجثّة,"تحاول ""جويس"" التواصل مع ابنها بعد رفضها التسليم بوفاته، ويضع الأولاد مساحيق التجميل على ""إيليفن""، ويشكّل ""جوناثان"" و ""نانسي"" تحالفًا غريبًا."
Stranger Things,66732,tv_episode,1,4,vi,VN,Vietnamese,Tập bốn: Cái xác,"Không tin rằng Will đã chết, Joyce cố gắng liên lạc với con trai của cô ấy. Các cậu bé cải trang cho Eleven. Nancy và Jonathan bất ngờ phối hợp với nhau."
Stranger Things,66732,tv_episode,1,4,ja,JP,Japanese,第4章 遺体,ウィルの生存を信じ、何とかコンタクトを取ろうと必死のジョイス。少年らは変装したイレブンと学校に向かい、ナンシーとジョナサンは調査を開始する。
Stranger Things,66732,tv_episode,1,4,th,TH,Thai,บทที่ 4: ศพ,จอยซ์พยายามติดต่อกับวิลลูกชายของเธอเพราะไม่เชื่อว่าเขาตายแล้ว พวกเด็กๆก็กำลังเปลี่ยนโฉมให้กับอีเลเว่น แนนซี่และโจนาธานร่วมมือกันอย่างไม่น่าเป็นไปได้
Stranger Things,66732,tv_episode,1,4,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,1,4,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,1,4,ar,AE,Arabic,فصل 4: الجثّة,"تحاول ""جويس"" التواصل مع ابنها بعد رفضها التسليم بوفاته، ويضع الأولاد مساحيق التجميل على ""إيليفن""، ويشكّل ""جوناثان"" و ""نانسي"" تحالفًا غريبًا."
Stranger Things,66732,tv_episode,1,4,eu,ES,Basque,Laugarren kapitulua: Gorpua,Joycek bere semea Will hilda dagoela onartzeari uko egiten dio eta berarekin harremanetan jartzen saiatzen da. Hamaikak bere irudia aldatzen du. Nancyk eta Jonathanek ezusteko aliantza osatzen dute.
Stranger Things,66732,tv_episode,1,4,so,SO,Somali,,
Stranger Things,66732,tv_episode,1,4,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,1,4,nl,BE,Dutch,Hoofdstuk 4: The Body,Joyce gelooft niet dat Will dood is en probeert contact met hem te maken. De jongens geven Elf een make-over. Nancy en Jonathan vormen een onwaarschijnlijke band.
Stranger Things,66732,tv_episode,1,4,zh,HK,Mandarin,第 4 章：屍體,喬絲不願相信威爾已離世，並嘗試與兒子聯繫。男孩們準備改造伊萊雯。南西和強納森意外成為盟友。
Stranger Things,66732,tv_episode,1,4,zh,SG,Mandarin,第四集：尸体,乔伊斯不愿相信威尔已死，还想和儿子取得联系。小伙子们让十一变了个模样。南茜和乔纳森出人意料地结成同盟。
Stranger Things,66732,tv_episode,1,4,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,1,4,hi,IN,Hindi,चैप्टर चार: लाश,"विल को मरा हुआ मानने से इनकार करते हुए, जॉयस अपने बेटे के साथ जुड़ने की कोशिश करती है. लड़के इलेवन को एक मेकओवर देते हैं. नैन्सी और जॉनथन साथ एक टीम बनाते हैं."
Stranger Things,66732,tv_episode,1,4,ms,MY,Malay,Babak Empat: Mayat,"Setelah menolak anggapan yang Will sudah mati, Joyce cuba menghubungi anaknya. Budak-budak lelaki mengenakan solekan kepada Eleven. Nancy dan Jonathan membentuk pakatan."
Stranger Things,66732,tv_episode,1,4,tl,PH,Tagalog,Chapter Four: Ang Bangkay,"Dahil ayaw maniwalang patay na si Will, tinangka ni Joyce na kausapin ang anak niya. Binigyan ng boys si Eleven ng makeover. Nagkampihan sina Nancy at Jonathan."
Stranger Things,66732,tv_episode,1,4,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,1,4,de,AT,German,,
