titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,1,7,de,DE,German,Kapitel sieben: Die Badewanne,"Elf hat Schwierigkeiten, Will zu erreichen. Lucas warnt derweil vor dem Eintreffen der bösen Männer. Nancy und Jonathan zeigen der Polizei Jonathans Videoaufnahmen."
Stranger Things,66732,tv_episode,1,7,bs,BS,Bosnian,Chapter Seven: The Bathtub,Tajni agenti dolaze po jedanaesku koja uspjeva da pobjegne uz svesrdnu pomoć njenih prijatelja.Džonatan i Nansi pokazuju Šerifu fotku sa čudovištem.Uz jedanaeskinu pomoć pokušavaju da dođu do Vila i Barb.
Stranger Things,66732,tv_episode,1,7,fr,FR,French,Chapitre sept : Le Bain,Onze n'arrive pas à entrer en contact avec Will. Lucas donne l'alerte sur un danger imminent. Nancy et Jonathan montrent à la police les clichés pris par Jonathan.
Stranger Things,66732,tv_episode,1,7,en,US,English,Chapter Seven: The Bathtub,"Eleven struggles to reach Will, while Lucas warns that ""the bad men are coming."" Nancy and Jonathan show the police what Jonathan caught on camera."
Stranger Things,66732,tv_episode,1,7,es,ES,Spanish,La bañera,"Once intenta llegar a Will. Lucas les avisa de que ""vienen los hombres malos"". Nancy y Jonathan le enseñan a la policía lo que ha captado la cámara."
Stranger Things,66732,tv_episode,1,7,zh,CN,Mandarin,浴缸,十一试着联系到威尔，但并不容易，卢卡斯警告说“坏人来了”。南茜和乔纳森给警察看了乔纳森的相机拍到的画面。
Stranger Things,66732,tv_episode,1,7,pt,BR,Portuguese,Capítulo sete: A banheira,"Onze tenta chegar a Will, mas Lucas dá o alerta de perigo. Nancy e Jonathan mostram à polícia as imagens capturadas pela câmera."
Stranger Things,66732,tv_episode,1,7,el,GR,Greek,Κεφάλαιο Έβδομο: Η Δεξαμενή,"Η Έντεκα παλεύει να φτάσει τον Γουίλ και ο Λούκας προειδοποιεί ότι ""έρχονται οι κακοί"". Η Νάνσι κι ο Τζόναθαν δείχνουν στην αστυνομία τι τράβηξε με την κάμερα ο Τζόναθαν."
Stranger Things,66732,tv_episode,1,7,ru,RU,Russian,Глава 7. Ванна,"Одиннадцать изо всех сил пытается связаться с Уиллом, а Лукас предупреждает ребят, что «плохие парни едут». Нэнси и Джонатан показывают полиции снимки."
Stranger Things,66732,tv_episode,1,7,pl,PL,Polish,Rozdział siódmy: Wanna,"Jedenastka próbuje dotrzeć do Willa, a Lucas ostrzega pozostałych o zbliżającym się niebezpieczeństwie. Nancy i Jonathan pokazują policji zdobyte materiały."
