titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,8,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,2,8,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,2,8,zh,CN,Mandarin,夺心魔,一次致命的进展使霍金斯实验室遭到封锁，把威尔和其他人都困住了，一个意外的英雄挺身而出。
Stranger Things,66732,tv_episode,2,8,de,DE,German,Kapitel acht: Der Gedankenschinder,"Will und weitere Personen sind im Labor von Hawkins gefangen, da es infolge tödlicher Ereignisse unter Quarantäne gestellt wird."
Stranger Things,66732,tv_episode,2,8,fr,FR,French,Chapitre huit : Le Flagelleur mental,"Un héros improbable se révèle quand un événement meurtrier boucle le laboratoire d’Hawkins, piégeant Will et plusieurs autres à l'intérieur."
Stranger Things,66732,tv_episode,2,8,es,ES,Spanish,El Azotamentes,"Cuando un incidente letal obliga a cerrar el laboratorio de Hawkins con Will y otras personas dentro, surge un héroe inesperado."
Stranger Things,66732,tv_episode,2,8,pt,BR,Portuguese,Capítulo oito: O Devorador de Mentes,"Um herói improvável surge quando um incidente mortal provoca o fechamento do Laboratório de Hawkins, deixando Will e vários outros presos lá dentro."
Stranger Things,66732,tv_episode,2,8,ru,RU,Russian,Глава 8. Истязатель разума,"Появляется необычный герой, когда из-за смертельных разработок закрывается лаборатория Хоукинса, а Уилл и некоторые из его друзей остаются запертыми внутри."
Stranger Things,66732,tv_episode,2,8,pl,PL,Polish,Rozdział ósmy: Łupieżca umysłów,"Wskutek przerażających wydarzeń wszystkie drzwi laboratorium zatrzaskują się, zamykając Willa i parę innych osób w pułapce. Kto podejmie się akcji ratunkowej?"
Stranger Things,66732,tv_episode,2,8,cs,CZ,Czech,Kapitola osmá: Ovladač mysli,"Situace v hawkinské laboratoři se vymkne kontrole, budova je uzamčena a Will a několik dalších se ocitá v pasti. Na pomoc přichází nečekaný hrdina."
Stranger Things,66732,tv_episode,2,8,it,IT,Italian,Capitolo otto: Il Mind Flayer,"Un improbabile eroe si fa avanti quando i laboratori di Hawkins vengono chiusi, intrappolando Will e molte altre persone all'interno."
Stranger Things,66732,tv_episode,2,8,en,US,English,Chapter Eight: The Mind Flayer,"An unlikely hero steps forward when a deadly development puts the Hawkins Lab on lockdown, trapping Will and several others inside."
Stranger Things,66732,tv_episode,2,8,pt,PT,Portuguese,Capítulo oito: O Devorador de Mentes,"Um herói improvável surge quando um incidente mortal deixa o laboratório de Hawkins em isolamento, aprisionando Will e muitos outros lá dentro."
Stranger Things,66732,tv_episode,2,8,zh,TW,Mandarin,第 8 章：奪心魔,某個致命的發展迫使霍金斯實驗室全面封鎖，導致威爾和其他多人動彈不得後，一名出人意料的英雄挺身相助。
Stranger Things,66732,tv_episode,2,8,lt,LT,Lithuanian,,
