titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,9,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,2,9,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,2,9,zh,CN,Mandarin,关门,当幸存者们把这个绑架了威尔的怪兽的表温度调高时，十一制定了计划来终结由她所引起的这一切。
Stranger Things,66732,tv_episode,2,9,de,DE,German,Kapitel neun: Das Tor,"Elf will das beenden, was sie angefangen hat. Die Überlebenden erhöhen derweil den Druck auf die monströse Gewalt, die Will als Geisel hält."
Stranger Things,66732,tv_episode,2,9,fr,FR,French,Chapitre neuf : Le Portail,"Entre retrouvailles et explications, Onze continue sur sa lancée pendant que les survivants donnent l'assaut contre la force monstrueuse qui tient Will en otage."
Stranger Things,66732,tv_episode,2,9,es,ES,Spanish,El portal,Once hace planes para terminar lo que empezó. Los supervivientes luchan contra la fuerza monstruosa que tiene prisionero a Will.
Stranger Things,66732,tv_episode,2,9,pt,BR,Portuguese,Capítulo nove: O portal,Onze planeja terminar o que começou. Os sobreviventes aumentam a pressão contra a força monstruosa que mantém Will refém.
Stranger Things,66732,tv_episode,2,9,ru,RU,Russian,Глава 9. Врата,"Одиннадцать планирует закончить то, что начала, пока оставшиеся в живых сражаются с чудовищной силой, которая держит Уилла в заложниках."
Stranger Things,66732,tv_episode,2,9,pl,PL,Polish,Rozdział dziewiąty: Przejście,"Jedenastka zamierza dokończyć to, co zaczęła. Ocaleni jednoczą siły, by zwalczyć potężną siłę, która więzi Willa."
Stranger Things,66732,tv_episode,2,9,cs,CZ,Czech,Kapitola devátá: Brána,"El plánuje dokončit, co začala. Ostatní stupňují tlak na děsivou sílu, která drží Willa jako rukojmí."
Stranger Things,66732,tv_episode,2,9,it,IT,Italian,Capitolo nove: La porta,"Undici si organizza per portare a termine quanto ha cominciato, mentre i sopravvissuti passano all'azione contro la forza mostruosa che ha catturato Will."
Stranger Things,66732,tv_episode,2,9,en,US,English,Chapter Nine: The Gate,Eleven makes plans to finish what she started while the survivors turn up the heat on the monstrous force that's holding Will hostage.
Stranger Things,66732,tv_episode,2,9,pt,PT,Portuguese,Capítulo nove: A porta,"Onze faz planos para terminar o que começou, enquanto os sobreviventes se voltam contra a força monstruosa que mantém Will como refém."
Stranger Things,66732,tv_episode,2,9,zh,TW,Mandarin,第 9 章：門,伊萊雯想出計畫，打算終結自己起的因。倖存者則如火如荼地對付挾持威爾的怪誕力量。
Stranger Things,66732,tv_episode,2,9,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,2,9,da,DK,Danish,Kap. 9: Porten,"Eleven har tænkt sig at følge det, hun startede, helt til dørs, mens de overlevende gør klar til at besejre den kolossale kraft, der holder Will som gidsel."
Stranger Things,66732,tv_episode,2,9,ko,KR,Korean,문,일레븐은 자신이 시작한 일을 끝내고자 계획을 세운다. 윌을 인질로 잡고 있는 사악한 힘. 생존자들은 윌을 구하기 위해 그 힘을 더욱 강하게 압박한다.
Stranger Things,66732,tv_episode,2,9,hu,HU,Hungarian,Kilencedik fejezet: A kapu,"Tizenegy be akarja fejezni, amit elkezdett, a túlélők pedig a Willt fogva tartó, hatalmas erő ellen fordulnak."
Stranger Things,66732,tv_episode,2,9,id,ID,Indonesian,Bab 9: The Gate,"Eleven berencana menyelesaikan apa yang telah ia mulai, sementara para korban selamat semakin mendesak kekuatan mengerikan yang menawan Will."
Stranger Things,66732,tv_episode,2,9,uk,UA,Ukrainian,Глава 9. Ворота,"Одинадцять планує закінчити те, що почала, доки ті, хто вцілів, протистоять жахливій силі, що тримає Вілла в заручниках."
Stranger Things,66732,tv_episode,2,9,ro,RO,Romanian,Capitolul nouă: Portalul,"Unsprezece face planuri pentru a termina ce a început, iar supraviețuitorii strâng lațul în jurul monstrului care-l ține pe Will ostatic."
Stranger Things,66732,tv_episode,2,9,el,GR,Greek,Κεφάλαιο Ένατο: Η Πύλη,"Η Έντεκα σχεδιάζει να ολοκληρώσει αυτό που ξεκίνησε. Παράλληλα, οι επιζώντες ασκούν πίεση στην τερατώδη δύναμη που έχει αιχμαλωτίσει τον Γουίλ."
Stranger Things,66732,tv_episode,2,9,he,IL,Hebrew,פרק 9: השער,"בפרק האחרון לעונה, אילבן מתכננת לסיים את מה שהתחילה, והניצולים מגבירים את מאמציהם כנגד הכוח המפלצתי שמחזיק את ויל כבן ערובה."
Stranger Things,66732,tv_episode,2,9,sk,SK,Slovak,Kapitola deviata: Brána,"El plánuje dokončiť, čo začala. Ostatný stupňujú tlak na desivú silu, ktorá drží Willa ako rukojemníka."
Stranger Things,66732,tv_episode,2,9,tr,TR,Turkish,Kapı,Onbir başladığı işi bitirmek için planlar yaparken hayatta kalanlar Will'i rehin tutan korkunç güce yaptıkları baskıyı arttırıyor.
Stranger Things,66732,tv_episode,2,9,sv,SE,Swedish,Porten,"Elva tänker avsluta det hon påbörjat, medan de överlevande ökar pressen på den monstruösa kraft som håller Will fången."
Stranger Things,66732,tv_episode,2,9,es,MX,Spanish,Capítulo nueve: El portal,"Once sabe que la solución está en sus manos y debe terminar lo que inició, mientras los demás se arriesgan con un plan para sofocar a la sombra que posee a Will."
Stranger Things,66732,tv_episode,2,9,nl,NL,Dutch,Hoofdstuk 9: The Gate,Elf maakt plannen om haar werk af te maken. De overlevenden openen de jacht op het monsterlijke kwaad dat Will in zijn macht heeft.
Stranger Things,66732,tv_episode,2,9,hr,HR,Croatian,Deveto poglavlje: Vrata,"Jedanaest smišlja plan kako završiti što je započela, dok preživjeli vatrom pokušavaju spriječiti čudovišnu silu koja drži Willa za taoca."
Stranger Things,66732,tv_episode,2,9,fr,CA,French,Chapitre neuf : Le portail,"Onze entend terminer ce qu'elle a commencé, tandis que les survivants accentuent la pression sur les forces monstrueuses qui retiennent Will en otage."
Stranger Things,66732,tv_episode,2,9,bg,BG,Bulgarian,Глава 9: Портата,
Stranger Things,66732,tv_episode,2,9,no,NO,Norwegian,Kapittel ni: Porten,"Eleven planlegger å fullføre det hun startet, mens de overlevende gjør det hett for den onde kraften som holder Will som gissel."
Stranger Things,66732,tv_episode,2,9,fi,FI,Finnish,Yhdeksäs luku: Portti,Eloonjääneet yrittävät saada pahan voiman vapauttamaan Willin. Yksitoista viimeistelee sillä aikaa omia suunnitelmiaan.
Stranger Things,66732,tv_episode,2,9,fa,IR,Persian,,
Stranger Things,66732,tv_episode,2,9,ar,SA,Arabic,الفصل 9: البوابة,"تضع ""إيليفن"" خططًا لتنهي ما بدأته، فيما يبذل الناجون قصارى جهدهم للضغط على القوى الوحشية التي تحتجز ""ويل"" كرهينة."
Stranger Things,66732,tv_episode,2,9,vi,VN,Vietnamese,Tập chín: Cánh cổng,"Eleven lên kế hoạch kết thúc những gì mình đã khơi mào, trong khi những người sống sót quyết tâm chống lại thế lực khủng khiếp đang bắt giữ Will làm con tin."
Stranger Things,66732,tv_episode,2,9,ja,JP,Japanese,第9章 ゲート,イレブンは、自分が引き起こした問題に対峙する覚悟を決める。一方、ジョイスたちは、ウィルを人質に取っている影の怪物を追い出す方法を思いつく。
Stranger Things,66732,tv_episode,2,9,th,TH,Thai,บทที่ 9: ประตู,อีเลเว่นคิดแผนการที่จะทำสิ่งที่เธอเริ่มต้นไว้ให้สำเร็จ ในขณะเดียวกันกลุ่มผู้รอดชีวิตต่างเตรียมพร้อมที่จะจัดการกับพลังชั่วร้ายซึ่งยึดร่างของวิลเอาไว้
Stranger Things,66732,tv_episode,2,9,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,2,9,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,2,9,ar,AE,Arabic,الفصل 9: البوابة,"تضع ""إيليفن"" خططًا لتنهي ما بدأته، فيما يبذل الناجون قصارى جهدهم للضغط على القوى الوحشية التي تحتجز ""ويل"" كرهينة."
Stranger Things,66732,tv_episode,2,9,eu,ES,Basque,Bederatzigarren kapitulua: Ataria,Hamaikak hasitakoa amaitzeko planak egiten ditu. Bizirik atera direnak Will preso preso duen indar munstroaren aurka borrokatzen dira.
Stranger Things,66732,tv_episode,2,9,so,SO,Somali,,
Stranger Things,66732,tv_episode,2,9,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,2,9,nl,BE,Dutch,Hoofdstuk 9: The Gate,Elf maakt plannen om haar werk af te maken. De overlevenden openen de jacht op het monsterlijke kwaad dat Will in zijn macht heeft.
Stranger Things,66732,tv_episode,2,9,zh,HK,Mandarin,第 9 章：門,伊萊雯想出計畫，打算終結自己起的因。倖存者則如火如荼地對付挾持威爾的怪誕力量。
Stranger Things,66732,tv_episode,2,9,zh,SG,Mandarin,第九集：关门,当幸存者们把这个绑架了威尔的怪兽的表温度调高时，十一制定了计划来终结她由所引起的这一切。
Stranger Things,66732,tv_episode,2,9,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,2,9,hi,IN,Hindi,चैप्टर नौ: दरवाज़ा,"इलेवन अपनी कोशिशों को अंजाम तक पहुंचाने के मंसूबे बनाती है, जबकि बाकी लोग विल को बंधक बनाने वाली डरावनी ताकत से सामना करने को तैयार होते हैं."
Stranger Things,66732,tv_episode,2,9,ms,MY,Malay,Babak Sembilan: Pintu,Eleven membuat rancangan untuk menyelesaikan urusannya sementara mangsa terselamat bersemuka dengan kuasa luar biasa yang menawan Will.
Stranger Things,66732,tv_episode,2,9,tl,PH,Tagalog,Chapter Nine: Ang Gate,May mga plano si Eleven para tapusin ang kanyang sinimulan habang pinaigting ng mga survivor ang paglaban sa masamang puwersang bumibihag kay Will.
Stranger Things,66732,tv_episode,2,9,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,2,9,de,AT,German,,
