titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,6,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,2,6,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,2,6,zh,CN,Mandarin,间谍,威尔与暗影恶魔之间的联系越来越强，可是谁都不能确定怎样才能阻止它。另一边，达斯汀和史蒂夫意外地建立了关系。
Stranger Things,66732,tv_episode,2,6,de,DE,German,Kapitel sechs: Der Spion,"Wills Verbindung mit der dubiosen bösen Kraft wird stärker. Jedoch weiß niemand so recht, wie sie zu stoppen ist. Dustin und Steve kommen sich überraschend näher."
Stranger Things,66732,tv_episode,2,6,fr,FR,French,Chapitre six : L’Espion,"Pendant que la connexion de Will au monstre de l'ombre s'intensifie sans que personne sache comment arrêter le processus, Dustin et Steve partent en expédition."
Stranger Things,66732,tv_episode,2,6,es,ES,Spanish,El espía,"La conexión de Will con un oscuro mal es cada vez más fuerte, pero nadie sabe cómo cortarla. Dustin y Steve forman una improbable alianza."
Stranger Things,66732,tv_episode,2,6,pt,BR,Portuguese,Capítulo seis: O espião,"A ligação entre Will e uma sinistra força do mal fica mais forte, mas ninguém sabe ao certo como detê-la. Dustin e Steve criam um vínculo improvável."
Stranger Things,66732,tv_episode,2,6,ru,RU,Russian,Глава 6. Шпион,"Связь Уилла с теневым монстром усиливается, и никто не знает, как его остановить. Тем временем между Дастином и Стивом крепнет необычная дружба."
Stranger Things,66732,tv_episode,2,6,pl,PL,Polish,Rozdział szósty: Szpieg,"Więź łącząca Willa z tajemniczym złem staje się coraz silniejsza, ale nikt nie ma pomysłu, jak temu zaradzić. Tymczasem Dustin i Steve podejmują zaskakującą współpracę."
Stranger Things,66732,tv_episode,2,6,cs,CZ,Czech,Kapitola šestá: Špeh,"Willovo propojení se zlem sílí, ale nikdo neví, jak ho zastavit. Dustin a Steve navazují nečekané přátelství."
Stranger Things,66732,tv_episode,2,6,it,IT,Italian,Capitolo sei: La spia,"Il rapporto di Will con una forza oscura si rafforza, ma nessuno sa come fermarla. Intanto, Dustin e Steve stringono un legame improbabile."
Stranger Things,66732,tv_episode,2,6,en,US,English,Chapter Six: The Spy,"Will's connection to a shadowy evil grows stronger, but no one's quite sure how to stop it. Elsewhere, Dustin and Steve forge an unlikely bond."
Stranger Things,66732,tv_episode,2,6,pt,PT,Portuguese,Capítulo seis: O espião,"A ligação de Will a uma sombra maléfica torna-se mais forte, mas ninguém sabe como a parar. Por sua vez, Dustin e Steve estabelecem um elo improvável."
Stranger Things,66732,tv_episode,2,6,zh,TW,Mandarin,第 6 章：間諜,威爾和某個晦暗邪靈的關係變得更加強大，卻沒人明白該如何阻止一切。另一方面，達斯汀和史帝夫建立非比尋常的交情。
Stranger Things,66732,tv_episode,2,6,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,2,6,da,DK,Danish,Kap. 6: Spionen,"Wills forbindelse til det onde bliver stærkere, men ingen er helt sikre på, hvordan man stopper det. Et andet sted danner Dustin og Steve et usandsynligt bånd."
Stranger Things,66732,tv_episode,2,6,ko,KR,Korean,스파이,그림자 악마는 더욱 강한 힘으로 윌과 연결된다. 어떻게 하면 거기에서 벗어날 수 있을까. 곤란한 상황에 빠진 더스틴은 엉뚱하게도 스티브와 손잡게 된다.
Stranger Things,66732,tv_episode,2,6,hu,HU,Hungarian,Hatodik fejezet: A kém,"Will és egy rejtélyes gonosz kapcsolata megerősödik, és senki nem tudja, hogyan lehetne ezt megállítani. Eközben Dustin és Steve váratlan köteléket alakítanak ki."
Stranger Things,66732,tv_episode,2,6,id,ID,Indonesian,Bab 6: The Spy,"Hubungan Will dengan monster bayangan kian kokoh, tetapi tak seorang pun tahu cara menghentikannya. Di tempat lain, Dustin dan Steve menjalin ikatan tak biasa."
Stranger Things,66732,tv_episode,2,6,uk,UA,Ukrainian,Глава 6. Шпигун,"Зв’язок Вілла з тінню посилюється, і ніхто не знає, як його розірвати. Дастін і Стів неочікувано зближуються."
Stranger Things,66732,tv_episode,2,6,ro,RO,Romanian,Capitolul șase: Spionul,"Conexiunea lui Will cu răul ascuns devine și mai puternică, dar nimeni nu știe sigur cum s-o elimine. Între Dustin și Steve se formează o legătură neașteptată."
