titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,3,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,2,3,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,2,3,zh,CN,Mandarin,蝌蚪,达斯汀收养了一个奇怪的新宠物，十一越发失去耐心。好心的鲍伯催促威尔直面他的恐惧。
Stranger Things,66732,tv_episode,2,3,de,DE,German,Kapitel drei: Die Kaulquappe,"Dustin adoptiert ein merkwürdiges neues Haustier und Elf wird zunehmend ungeduldig. Bob ermutigt Will dazu, sich seinen Ängsten zu stellen."
Stranger Things,66732,tv_episode,2,3,fr,FR,French,Chapitre trois : Le Batracien,"Tandis que Dustin adopte un nouvel animal de compagnie plutôt bizarre, Onze s’énerve. Plein de bonnes intentions, Bob exhorte Will à affronter ses peurs."
Stranger Things,66732,tv_episode,2,3,es,ES,Spanish,El renacuajo,Dustin adopta una extraña mascota y Once se muestra cada vez más impaciente. Un Bob lleno de buenas intenciones anima a Will a enfrentarse a sus miedos.
Stranger Things,66732,tv_episode,2,3,pt,BR,Portuguese,Capítulo três: O girino,"Dustin adota um animal de estimação estranho, e Onze fica cada vez mais impaciente. Bem-intencionado, Bob incentiva Will a encarar os seus medos."
Stranger Things,66732,tv_episode,2,3,ru,RU,Russian,Глава 3. Головастик,"Дастин приобретает нового странного питомца, а Одиннадцать становится все более нетерпеливой. Боб из лучших побуждений призывает Уилла противостоять страхам."
Stranger Things,66732,tv_episode,2,3,pl,PL,Polish,Rozdział trzeci: Kijanka,Dustin zaczyna się opiekować dziwnym zwierzakiem. Jedenastka coraz bardziej się niecierpliwi. Bob nakłania Willa do stawienia czoła gnębiącym go lękom.
Stranger Things,66732,tv_episode,2,3,cs,CZ,Czech,Kapitola třetí: Pulec,"Dustin má nové zvláštní zvířátko a Eleven ztrácí trpělivost. Dobromyslný Bob radí Willovi, aby se k svému strachu postavil čelem."
Stranger Things,66732,tv_episode,2,3,it,IT,Italian,Capitolo tre: Il girino,"Dustin adotta uno strano animaletto e Undici diventa sempre più impaziente. Animato da buone intenzioni, Bob sprona Will ad affrontare le sue paure."
Stranger Things,66732,tv_episode,2,3,en,US,English,Chapter Three: The Pollywog,"Dustin adopts a strange new pet, and Eleven grows increasingly impatient. A well-meaning Bob urges Will to stand up to his fears."
Stranger Things,66732,tv_episode,2,3,pt,PT,Portuguese,Capítulo três: O girino,Dustin adota um estranho animal de estimação e Onze fica cada vez mais impaciente. O bem intencionado Bob encoraja Will a enfrentar os seus medos.
Stranger Things,66732,tv_episode,2,3,zh,TW,Mandarin,第 3 章：蝌蚪,達斯汀領養一隻詭異的新寵物。伊萊雯變得越來越沒耐性。巴布好心地敦促威爾勇於面對自己的恐懼。
