titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,2,4,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,2,4,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,2,4,zh,CN,Mandarin,智者威尔,生病的威尔向乔伊斯敞开心扉与之谈话，结果却让人不安。当霍珀挖掘真相时，十一得到一个惊人的发现。
Stranger Things,66732,tv_episode,2,4,de,DE,German,"Kapitel vier: Will, der Weise","Will vertraut sich Joyce an – mit beunruhigenden Folgen. Während Hopper nach der Wahrheit sucht, macht Elf eine überraschende Entdeckung."
Stranger Things,66732,tv_episode,2,4,fr,FR,French,Chapitre quatre : Will le sage,"Épuisé par ses crises, Will se confie à Joyce qui réagit de façon surprenante. Tous deux assoiffés de vérité, Hopper creuse sans relâche et Onze fouille des archives."
Stranger Things,66732,tv_episode,2,4,es,ES,Spanish,"Will, el Sabio","Un Will debilitado abre su corazón a Joyce con resultados alarmantes. Mientras Hopper busca la verdad, Once hace un descubrimiento sorprendente."
Stranger Things,66732,tv_episode,2,4,pt,BR,Portuguese,"Capítulo quatro: Will, o sábio","Debilitado, Will se abre com Joice, e o resultado é perturbador. Enquanto Hopper busca a verdade, Onze faz uma descoberta surpreendente."
Stranger Things,66732,tv_episode,2,4,ru,RU,Russian,Глава 4. Уилл Премудрый,"Будучи в плохом состоянии, Уилл открывается Джойсу, что приводит к тревожным последствиям. Пока Хоппер ищет правду, Одиннадцать делает удивительное открытие."
Stranger Things,66732,tv_episode,2,4,pl,PL,Polish,Rozdział czwarty: Will Roztropny,"Wycieńczony Will otwiera się przed Joyce, co przynosi fatalne skutki. Hopper próbuje dociec prawdy. Jedenastka dokonuje zaskakującego odkrycia."
Stranger Things,66732,tv_episode,2,4,cs,CZ,Czech,Kapitola čtvrtá: Mudrc Will,Slábnoucí Will se svěří Joyce – se zneklidňujícím výsledkem. Hopper se snaží odhalit pravdu a Jedenáctka si připíše nečekaný objev.
Stranger Things,66732,tv_episode,2,4,it,IT,Italian,Capitolo quattro: Will il saggio,"Mentre è malato, Will si apre con Joyce con conseguenze inquietanti. Hopper cerca di arrivare alla verità e Undici fa una scoperta sorprendente."
Stranger Things,66732,tv_episode,2,4,en,US,English,Chapter Four: Will the Wise,"An ailing Will opens up to Joyce -- with disturbing results. While Hopper digs for the truth, Eleven unearths a surprising discovery."
Stranger Things,66732,tv_episode,2,4,pt,PT,Portuguese,"Capítulo quatro: Will, o sábio","O transtornado Will desabafa com Joyce e as consequências são desastrosas. Enquanto Hopper procura a verdade, Onze faz uma descoberta surpreendente."
Stranger Things,66732,tv_episode,2,4,zh,TW,Mandarin,第 4 章：智者威爾,苦惱的威爾對喬絲訴說心事，卻引發令人擔憂的結果。哈普挖掘真相之際，伊萊雯卻查出令人詫異的事情。
Stranger Things,66732,tv_episode,2,4,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,2,4,da,DK,Danish,Kap. 4: Kloge Will,"En skrantende Will betror sig til Joyce – med foruroligende resultat. Mens Hopper leder efter sandheden, gør Eleven en overraskende opdagelse."
Stranger Things,66732,tv_episode,2,4,ko,KR,Korean,현자 윌,윌은 엄마에게 자신이 보는 환상에 대해 고백한다. 호퍼와 함께 그 환상의 정체를 파헤치려는 조이스. 일레븐은 지하에 묻혀 있던 자료 사이에서 놀라운 사실을 발견한다.
Stranger Things,66732,tv_episode,2,4,hu,HU,Hungarian,Negyedik fejezet: A bölcs Will,"A beteg Will megnyílik Joyce-nak – és ennek nyugtalanító következményei lesznek. Miközben Hopper az igazság után kutat, Tizenegy meglepő felfedezést tesz."
Stranger Things,66732,tv_episode,2,4,id,ID,Indonesian,Bab 4: Will the Wise,"Will yang sakit berterus terang kepada Joyce dengan akibat yang meresahkan. Saat Hopper menggali kebenaran, Eleven menyingkap temuan mengejutkan."
Stranger Things,66732,tv_episode,2,4,uk,UA,Ukrainian,Глава 4. Вілл Мудрий,"Вілл нездужає. Він відверто говорить із Джойс, що призводить до занепокоєння. Доки Хоппер намагається докопатися до правди, Одинадцять виявляє дещо несподіване."
