titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Despicable Me 2,93456,movie,en,US,English,,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.
Despicable Me 2,93456,movie,es,ES,Spanish,Gru 2. Mi villano favorito,"La película de animación de los estudios Universal, giraba en torno a una apacible y colorida población en la que vivía el malvado Gru. Ayudado por su batallón de Minions, unos pequeños seres de color amarillo, intentaron robar la Luna, aunque no todo acabó como esperaban. Tres niñas curiosas y algo traviesas se cruzaron en su camino, entorpeciéndole todos sus planes y conviertiendo su objetivo en una alocada hazaña interestelar.  Ahora, 'Gru, mi villano favorito 2', narra una nueva aventura en la que Gru volverá a estar acompañado de simpáticos humanoides."
Despicable Me 2,93456,movie,it,IT,Italian,Cattivissimo me 2,"Per l'ex super cattivo Gru la vita è cambiata radicalmente. Ora nel suo orizzonte ci sono solo le tre dolci bambine che ha adottato e la conversione del laboratorio segreto dei Minion e del dottor Nefario in un'impresa legale di produzione di marmellate e gelatine. Per Nefario, però, la rinuncia alla cattiveria è un sacrificio troppo grande e, cuore e valigia in mano, se ne va al soldo di un altro padrone. Gru, invece, viene reclutato dalla vulcanica agente Lucy Wilde, della Lega Anti Cattivi, per fingersi il gestore di un negozio di dolciumi in un centro commerciale e smascherare così il criminale che sta per assoggettare il mondo ai suoi terribili scopi."
Despicable Me 2,93456,movie,hu,HU,Hungarian,Gru 2.,"Amint Gru kezd beleszokni a kertvárosi családapa szerepébe Margo, Edith és Agnes apjaként, felbukkan egy szupertitkos szervezet, amely a gonosz elleni harcot tűzte zászlajára globális szinten. Így most Grun, a minyonokon, és Gru új társán, Lucyn a sor, hogy kiderítsék, ki áll a látványos bűntettek mögött. Végül is a világ legnagyobb ex-bűnözője kell ahhoz, hogy elkapja azt, aki a helyére pályázik."
Despicable Me 2,93456,movie,de,DE,German,Ich - Einfach unverbesserlich 2,"Nachdem der Superschurke Gru die drei Waisenkinder Margo, Edith und Agnes adoptiert hat, hat sich in seinem Leben viel geändert. Anstatt als Griesgram Verbrechen zu begehen, dreht sich sein Leben nun um Gute-Nacht-Geschichten, Kindergeburtstage und erste Verehrer der Mädchen. Sein neues Leben wird plötzlich gestört, als Lucy, eine Agentin der geheimen Anti-Villain League, Gru gegen seinen Willen zu deren Zentrale führt. Dort bekommt Gru den Auftrag, die Welt vor einem neuen Bösewicht zu retten. Eifrig macht sich Gru ans Werk und bekommt dabei erneut Hilfe von Dr. Nefario  und seinen meist sehr tollpatschigen Minions. Doch seine neue Aufgabe mit der Erziehung seiner Adoptivtöchter in Einklang zu bringen ist nicht leicht und auch mit der Situation, dass Lucy auch außerhalb der Arbeit sehr von Gru angetan ist, überfordert den ehemaligen Einzelgänger."
Despicable Me 2,93456,movie,zh,CN,Mandarin,神偷奶爸2,自从与玛戈、伊迪丝 和阿格蕾丝 三个可爱的小女孩实现宿命的邂逅，曾经的大坏蛋格鲁 可真彻底转型了，他金盆洗手，转而化身为慈祥可亲的爸爸和做得一手烂口味布丁果冻的商人。当然凡事没有尽善尽美的，在此期间，憧憬大坏蛋传奇人生的老搭档纳法利欧博士 离他而去，另谋高就。某天，格鲁被身怀绝技却鲁莽的特工露西·王尔德 绑架，原来露西所在的集团研制出可以改变生物基因的药物，可他们位于南极的实验室被神秘窃贼偷走，因此才委托有过坏蛋经验的格鲁做卧底。经过一番考虑，格鲁接受了这项任务，带着超萌的小黄人们，和露西组成了爆笑连连的追凶搭档……
Despicable Me 2,93456,movie,fr,FR,French,"Moi, moche et méchant 2","Ayant abandonné la super‐criminalité et mis de côté ses activités funestes pour se consacrer à la paternité et élever Margo, Édith et Agnès, Gru, et avec lui, le Professeur Néfario et les Minions, doivent se trouver de nouvelles occupations. Alors qu’il commence à peine à s’adapter à sa nouvelle vie tranquille de père de famille, une organisation ultrasecrète, menant une lutte acharnée contre le Mal à l’échelle planétaire, vient frapper à sa porte. Soudain, c’est à Gru, et à sa nouvelle coéquipière Lucy, que revient la responsabilité de résoudre une série de méfaits spectaculaires. Après tout, qui mieux que l’ex plus méchant de tous les temps, pourrait attraper celui qui rivalise pour lui voler la place qu’il occupait encore récemment…"
Despicable Me 2,93456,movie,pt,PT,Portuguese,Gru - O Maldisposto 2,"Gru mudou radicalmente de vida e agora dedica-se totalmente às suas filhas. Só não contava que o seu passado pudesse falar mais alto e ser responsável pelo seu recrutamento, através da Liga Anti Vilões, para salvar o mundo na companhia da agente Lucy."
Despicable Me 2,93456,movie,he,IL,Hebrew,גנוב על המיניונים,"גרו אשר פרש מחיי הפשע לטובת ניהול חיי משפחה תקינים בסיועם של המיניונים, עוזריו הנאמנים אשר גנבו את ההצגה בסרט. אלא שאז מאיים נבל חדש בשם אדוארדו על המיניונים ועל העולם, ומאלץ את גרו להצטרף לליגת האנטי רשעים תחת הנהגתו של סיילס ואמסבוטום ולהצטרף להרפתקה חדשה יחד עם הסוכנות לוסי וייל על מנת לסכל את התוכניות הזדונית של הנבל."
Despicable Me 2,93456,movie,nl,NL,Dutch,Verschrikkelijke Ikke 2,"Gru, het duivelse meesterbrein, is terug en heeft zijn leven gebeterd en drie kinderen geadopteerd. Samen met zijn assistent en de kinderen beleven zij een nieuw avontuur, waarbij de Minions weer voor de nodige problemen zorgen. Een paar Minions zijn aan het lanterfanten wanneer ze een geluid horen buiten. In eerste instantie blijkt het een kat te zijn die ze bang maakt, maar vervolgens worden ze ontvoerd door een mysterieuze kracht."
