titulo_original,tmdb_id,tipo,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Despicable Me 3,324852,movie,es,ES,Spanish,Gru 3. Mi villano favorito,"A Gru lo han despedido. Se ha quedado sin trabajo porque ha dejado escapar al supervillano Balthazar Bratt, estrella infantil de los años 80 que con la llegada de la pubertad lo perdió todo y ha estado creando el caos en todo el planeta.  Además, Gru va a conocer a su hermano gemelo Dru y tendrá que decidir si está listo para continuar la tradición familiar de dedicarse al crimen, y unirse a el para llevar a cabo un último golpe. Aunque ha dejado esa vida atrás… ¿volverá a convertirse Gru en un villano?"
Despicable Me 3,324852,movie,ro,RO,Romanian,Sunt un mic ticălos 3,"Gru nu reușește să aresteze un copil-vedetă din anii ’80 devenit superticălos, așa că își pierde slujba, dar câștigă o nouă rudă: un geamăn de care nu știuse niciodată."
Despicable Me 3,324852,movie,de,DE,German,Ich - Einfach unverbesserlich 3,"Der einstmals finstere Gru hat sich im zweiten Teil in Agentin Lucy Wilde verguckt und aus Liebe zu ihr und seinen drei Adoptivtöchtern Margo, Edith und Agnes die Seiten gewechselt: Gemeinsam mit seiner Angetrauten bekämpft er nun Bösewichte. Zu diesen gehört auch Balthazar Bratt, ein Super-Bösewicht und 80er-Jahre-Fan mit Schulterpolstern und Vokuhila, der hinter einem riesigen rosa Diamanten her ist. Während Gru mit der Jagd auf Bratt beschäftigt ist, bekommt er Besuch von seinem Zwillingsbruder Dru. Dieser hat nicht nur volles Haar, sondern ist auch noch erfolgreicher und selbstbewusster als Gru, der nicht mal seine Minions unter Kontrolle hat – und das nervt diesen gewaltig! Doch dann holt Balthazar Bratt zu einem teuflischen Schlag aus und die ungleichen Brüder müssen sich zusammenraufen, um die Welt zu retten."
Despicable Me 3,324852,movie,hu,HU,Hungarian,Gru 3.,"Amikor Gru és újdonsült felesége, Lucy képtelenek legyőzni az emberiséget fenyegető legújabb gonosztevőt - az egykori gyerek tévésztárt, aki a 80-as évek megszállottja, és Balthazar Brattnek hívják -, megalázó módon kirúgják őket az Anti Gonosz Ligából. A minyonok azt remélik, Gru megragadja az alkalmat, és visszatér a bűn útjára, de amikor Gru világossá teszi, hogy már visszavonult mindettől, akkor a minyonok felmondanak, és elindulnak a saját fejük után."
Despicable Me 3,324852,movie,en,US,English,,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.
Despicable Me 3,324852,movie,ru,RU,Russian,Гадкий я 3,"Приключенческая комедия для всей семьи, продолжение анимационной франшизы «Гадкий я». Возвращение уже не суперзлодея, но суперпапы Грю, его возлюбленной Люси и трёх приёмных дочек, а также целой армии неугомонных миньонов."
Despicable Me 3,324852,movie,it,IT,Italian,Cattivissimo me 3,"Gru ha abbandonato il passato per trascorrere una vita serena con le figlie Margo, Edith e Agnes e con la moglie Lucy, che a sua volta sta cercando di diventare una buona madre per le bambine. Sia Gru che Lucy lavorano ora per l'AVL, agenzia che cattura i supercattivi, ma  l'ambiziosa Valerie Da Vinci licenzia entrambi quando non riescono a fermare il progetto criminale di Balthazar Bratt, ex star bambino protagonista di un telefilm in cui commetteva ogni sorta di nefandezze, che ora confonde realtà e finzione continuando a comportarsi come se vivesse negli anni '80. C'è però il rapporto fra Gru e il suo gemello Dru, che il nostro eroe non sapeva nemmeno di avere, e che è identico a lui eccetto che per la fluente capigliatura bionda e l'inettitudine al crimine, accompagnata però da un'irresistibile inclinazione ad entrare comunque in azione. Riuscirà Dru a far riscoprire al gemello redento il brivido dell'avventura, o sarà Gru a portare il fratello sulla retta via?"
Despicable Me 3,324852,movie,fr,FR,French,"Moi, moche et méchant 3","Après avoir été licencié de la Ligue Anti‐Villain pour avoir échoué à capturer le dernier méchant capable de menacer l’humanité, Gru se trouve confronté à une crise d’identité majeure. Mais quand se présente un étranger mystérieux qui l’informe du décès de son père mais aussi de l’existence d’un frère jumeau – un frère qui veut désespérément suivre les traces méprisables de son jumeau – un ancien super‐méchant va redécouvrir à quel point c’est bon d’être mauvais."
Despicable Me 3,324852,movie,pt,BR,Portuguese,Meu Malvado Favorito 3,"O ex-ator mirim e astro de TV, Balthazar Bratt, foi um típico malvado bem-sucedido nos anos 80 e agora está de volta à ativa. Ele vai aterrorizar a vida de Gru, Agnes, Margo, Edith, Dr. Nefario e os atrapalhados Minions. Em meio a tudo isso, Gru também vai encontrar o seu irmão gêmeo, Drew."
Despicable Me 3,324852,movie,th,TH,Thai,มิสเตอร์แสบ ร้ายเกินพิกัด 3,กรูตกงานหลังพลาดการจับตัวดาราเด็กยุค 80 ที่กลายเป็นสุดยอดวายร้าย แต่เขาก็ได้ค้นพบว่าตัวเองมีน้องชายฝาแฝดที่พลัดพรากจากกันมานาน
