titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,5,2,de,DE,German,,
Stranger Things,66732,tv_episode,5,2,en,US,English,Chapter Two: The Vanishing of ...,
Stranger Things,66732,tv_episode,5,2,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,5,2,fr,FR,French,La disparition,
Stranger Things,66732,tv_episode,5,2,es,ES,Spanish,,
Stranger Things,66732,tv_episode,5,2,zh,CN,Mandarin,失踪,
Stranger Things,66732,tv_episode,5,2,pt,BR,Portuguese,,
Stranger Things,66732,tv_episode,5,2,el,GR,Greek,,
Stranger Things,66732,tv_episode,5,2,pl,PL,Polish,Zniknięcie,
Stranger Things,66732,tv_episode,5,2,ru,RU,Russian,Вторая глава: Исчезновение Холли Уилер,
Stranger Things,66732,tv_episode,5,2,it,IT,Italian,,
Stranger Things,66732,tv_episode,5,2,hu,HU,Hungarian,,
Stranger Things,66732,tv_episode,5,2,cs,CZ,Czech,Kapitola druhá: Zmizení...,
Stranger Things,66732,tv_episode,5,2,pt,PT,Portuguese,,
Stranger Things,66732,tv_episode,5,2,da,DK,Danish,,
Stranger Things,66732,tv_episode,5,2,ko,KR,Korean,,
Stranger Things,66732,tv_episode,5,2,uk,UA,Ukrainian,,
Stranger Things,66732,tv_episode,5,2,id,ID,Indonesian,,
Stranger Things,66732,tv_episode,5,2,ro,RO,Romanian,,
Stranger Things,66732,tv_episode,5,2,he,IL,Hebrew,פרק 2: היעלמותה של...,
Stranger Things,66732,tv_episode,5,2,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,5,2,zh,TW,Mandarin,,
Stranger Things,66732,tv_episode,5,2,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,5,2,sk,SK,Slovak,,
Stranger Things,66732,tv_episode,5,2,tr,TR,Turkish,,
Stranger Things,66732,tv_episode,5,2,sv,SE,Swedish,,
Stranger Things,66732,tv_episode,5,2,es,MX,Spanish,,
Stranger Things,66732,tv_episode,5,2,nl,NL,Dutch,,
Stranger Things,66732,tv_episode,5,2,hr,HR,Croatian,,
Stranger Things,66732,tv_episode,5,2,fr,CA,French,,
Stranger Things,66732,tv_episode,5,2,bg,BG,Bulgarian,Глава Втора: Изчезването на ...,
Stranger Things,66732,tv_episode,5,2,no,NO,Norwegian,,
Stranger Things,66732,tv_episode,5,2,fi,FI,Finnish,,
Stranger Things,66732,tv_episode,5,2,fa,IR,Persian,,
Stranger Things,66732,tv_episode,5,2,ar,SA,Arabic,,
Stranger Things,66732,tv_episode,5,2,vi,VN,Vietnamese,,
Stranger Things,66732,tv_episode,5,2,ja,JP,Japanese,,
Stranger Things,66732,tv_episode,5,2,th,TH,Thai,,
Stranger Things,66732,tv_episode,5,2,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,5,2,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,5,2,ar,AE,Arabic,,
Stranger Things,66732,tv_episode,5,2,eu,ES,Basque,,
Stranger Things,66732,tv_episode,5,2,so,SO,Somali,,
Stranger Things,66732,tv_episode,5,2,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,5,2,zh,HK,Mandarin,失蹤,
Stranger Things,66732,tv_episode,5,2,nl,BE,Dutch,,
Stranger Things,66732,tv_episode,5,2,zh,SG,Mandarin,,
Stranger Things,66732,tv_episode,5,2,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,5,2,tl,PH,Tagalog,,
Stranger Things,66732,tv_episode,5,2,hi,IN,Hindi,,
Stranger Things,66732,tv_episode,5,2,ms,MY,Malay,,
Stranger Things,66732,tv_episode,5,2,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,5,2,de,AT,German,,
