titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,5,7,de,DE,German,,
Stranger Things,66732,tv_episode,5,7,en,US,English,Chapter Seven: The Bridge,
Stranger Things,66732,tv_episode,5,7,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,5,7,fr,FR,French,Le pont,
Stranger Things,66732,tv_episode,5,7,es,ES,Spanish,,
Stranger Things,66732,tv_episode,5,7,zh,CN,Mandarin,桥梁,
Stranger Things,66732,tv_episode,5,7,pt,BR,Portuguese,,
Stranger Things,66732,tv_episode,5,7,el,GR,Greek,,
Stranger Things,66732,tv_episode,5,7,pl,PL,Polish,Most,
Stranger Things,66732,tv_episode,5,7,ru,RU,Russian,Седьмая глава: Мост,
Stranger Things,66732,tv_episode,5,7,it,IT,Italian,,
Stranger Things,66732,tv_episode,5,7,hu,HU,Hungarian,,
Stranger Things,66732,tv_episode,5,7,cs,CZ,Czech,Kapitola sedmá: Most,
Stranger Things,66732,tv_episode,5,7,pt,PT,Portuguese,,
Stranger Things,66732,tv_episode,5,7,da,DK,Danish,,
Stranger Things,66732,tv_episode,5,7,ko,KR,Korean,,
Stranger Things,66732,tv_episode,5,7,uk,UA,Ukrainian,,
Stranger Things,66732,tv_episode,5,7,id,ID,Indonesian,,
Stranger Things,66732,tv_episode,5,7,ro,RO,Romanian,,
Stranger Things,66732,tv_episode,5,7,he,IL,Hebrew,פרק 7: הגשר,
Stranger Things,66732,tv_episode,5,7,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,5,7,zh,TW,Mandarin,,
Stranger Things,66732,tv_episode,5,7,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,5,7,sk,SK,Slovak,,
Stranger Things,66732,tv_episode,5,7,tr,TR,Turkish,,
Stranger Things,66732,tv_episode,5,7,sv,SE,Swedish,,
Stranger Things,66732,tv_episode,5,7,es,MX,Spanish,,
Stranger Things,66732,tv_episode,5,7,nl,NL,Dutch,,
Stranger Things,66732,tv_episode,5,7,hr,HR,Croatian,,
Stranger Things,66732,tv_episode,5,7,fr,CA,French,,
Stranger Things,66732,tv_episode,5,7,bg,BG,Bulgarian,Глава Седма: Мостът,
Stranger Things,66732,tv_episode,5,7,no,NO,Norwegian,,
Stranger Things,66732,tv_episode,5,7,fi,FI,Finnish,,
Stranger Things,66732,tv_episode,5,7,fa,IR,Persian,,
Stranger Things,66732,tv_episode,5,7,ar,SA,Arabic,,
Stranger Things,66732,tv_episode,5,7,vi,VN,Vietnamese,,
Stranger Things,66732,tv_episode,5,7,ja,JP,Japanese,,
Stranger Things,66732,tv_episode,5,7,th,TH,Thai,,
Stranger Things,66732,tv_episode,5,7,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,5,7,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,5,7,ar,AE,Arabic,,
Stranger Things,66732,tv_episode,5,7,eu,ES,Basque,,
Stranger Things,66732,tv_episode,5,7,so,SO,Somali,,
Stranger Things,66732,tv_episode,5,7,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,5,7,zh,HK,Mandarin,橋樑,
Stranger Things,66732,tv_episode,5,7,nl,BE,Dutch,,
Stranger Things,66732,tv_episode,5,7,zh,SG,Mandarin,,
Stranger Things,66732,tv_episode,5,7,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,5,7,tl,PH,Tagalog,,
Stranger Things,66732,tv_episode,5,7,hi,IN,Hindi,,
Stranger Things,66732,tv_episode,5,7,ms,MY,Malay,,
Stranger Things,66732,tv_episode,5,7,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,5,7,de,AT,German,,
