titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Severance,95396,tv_episode,2,9,en,US,English,The After Hours,Mark and Devon team with an ally. Helly investigates further.
Severance,95396,tv_episode,2,9,ru,RU,Russian,Сверхурочное время,Марк и Девон находят союзника. Хелли продолжает расследование.
Severance,95396,tv_episode,2,9,pt,BR,Portuguese,Depois do expediente,Mark e Devon se unem a uma aliada. Helly investiga mais a fundo.
Severance,95396,tv_episode,2,9,hu,HU,Hungarian,Munkaidő után,Mark és Devon összeállnak egy szövetségessel. Helly tovább nyomoz.
Severance,95396,tv_episode,2,9,it,IT,Italian,Fuori orario,Mark e Devon fanno squadra con un alleato. Helly indaga più a fondo.
Severance,95396,tv_episode,2,9,es,ES,Spanish,Las horas extra,Mark y Devon se alían con alguien. Helly sigue investigando.
Severance,95396,tv_episode,2,9,ja,JP,Japanese,それぞれの決断,マークとデヴォンはある人物と手を組む。ヘリーはさらに調査を続ける。
Severance,95396,tv_episode,2,9,ko,KR,Korean,퇴근 후,마크와 데번은 새로운 협력자와 손잡는다. 헬리는 조사를 심화한다.
Severance,95396,tv_episode,2,9,de,DE,German,Nach Feierabend,Mark und Devon schließen sich mit einer Verbündeten zusammen. Helly geht den Dingen weiter auf den Grund.
Severance,95396,tv_episode,2,9,el,GR,Greek,Μετά τα μεσάνυχτα,Ο Μαρκ κι η Ντέβον συνεργάζονται με έναν σύμμαχο. Η Χέλι συνεχίζει την έρευνα.
Severance,95396,tv_episode,2,9,he,IL,Hebrew,אחרי שעות העבודה,מארק ודבון עובדים עם שותף. הלי ממשיכה לחקור.
Severance,95396,tv_episode,2,9,fr,FR,French,Après le travail,Mark et Devon font équipe avec un allié. Helly approfondit son enquête.
Severance,95396,tv_episode,2,9,zh,CN,Mandarin,非营业时间,马克和德文与一位盟友合作。赫莉做进一步调查。
Severance,95396,tv_episode,2,9,sv,SE,Swedish,The After Hours,Mark och Devon slår sig ihop med en oväntad bundsförvant. Helly fortsätter utreda.
Severance,95396,tv_episode,2,9,es,MX,Spanish,Al cierre,Mark y Devon unen fuerzas con una aliada. Helly se pone a investigar.
Severance,95396,tv_episode,2,9,pl,PL,Polish,Po godzinach,Mark i Devon współpracują z sojuszniczką. Helly nie ustaje w poszukiwaniach.
Severance,95396,tv_episode,2,9,zh,TW,Mandarin,下班之後,馬克與戴文和一名盟友合作。海莉進一步調查。
Severance,95396,tv_episode,2,9,cs,CZ,Czech,Po pracovní době,Mark a Devon najdou spojence. Helly pokračuje ve vyšetřování.
Severance,95396,tv_episode,2,9,tr,TR,Turkish,Mesai Sonrası,"Mark ve Devon, bir müttefikle iş birliği yapar. Helly araştırmaya devam eder."
Severance,95396,tv_episode,2,9,nl,NL,Dutch,De uren buiten kantoortijd,Mark en Devon werken samen met een onverwachte bondgenoot. Helly zet haar onderzoek voort.
Severance,95396,tv_episode,2,9,th,TH,Thai,นอกเวลางาน,มาร์คคนนอกกับเดวอนร่วมมือกับพันธมิตร เฮลลี่สืบลึกลงไปอีก
Severance,95396,tv_episode,2,9,ar,SA,Arabic,الساعات الإضافية,"""مارك"" و""ديفون"" يتعاونان مع حليف. و""هيلي"" تتحرّى بمزيد من الإمعان."
Severance,95396,tv_episode,2,9,fa,IR,Persian,بعد از ساعت اداری,
Severance,95396,tv_episode,2,9,uk,UA,Ukrainian,Понаднормовий час,Марк і Девон об'єднуються з несподіваним союзником. Геллі продовжує шукати відповіді.
Severance,95396,tv_episode,2,9,lt,LT,Lithuanian,,
Severance,95396,tv_episode,2,9,zh,HK,Mandarin,休班時間,馬克和迪芳與人結盟合作。凱莉進一步深入調查。
Severance,95396,tv_episode,2,9,da,DK,Danish,The After Hours,Mark og Devon får hjælp af en allieret. Helly fortsætter sin efterforskning.
Severance,95396,tv_episode,2,9,zh,SG,Mandarin,非营业时间,马克和德文与一位盟友合作。赫莉做进一步调查。
Severance,95396,tv_episode,2,9,vi,VN,Vietnamese,Ngoài Giờ,Mark và Devon bắt tay với một đồng minh. Helly tiếp tục điều tra.
Severance,95396,tv_episode,2,9,sr,RS,Serbian,,
Severance,95396,tv_episode,2,9,fi,FI,Finnish,The After Hours,Mark ja Devon saavat liittolaisen. Helly tutkii lisää.
Severance,95396,tv_episode,2,9,bg,BG,Bulgarian,,
Severance,95396,tv_episode,2,9,sl,SI,Slovenian,,
Severance,95396,tv_episode,2,9,ar,AE,Arabic,الساعات الإضافية,"""مارك"" و""ديفون"" يتعاونان مع حليف. و""هيلي"" تتحرّى بمزيد من الإمعان."
Severance,95396,tv_episode,2,9,fr,CA,French,Après le travail,Mark et Devon font équipe avec un allié. Helly approfondit son enquête.
Severance,95396,tv_episode,2,9,hi,IN,Hindi,ऑफ़िस बंद होने के बाद,मार्क और डैवन एक सहयोगी के साथ मिलकर काम करते हैं। हेल्ली आगे छान-बीन करती है।
Severance,95396,tv_episode,2,9,id,ID,Indonesian,Setelah Jam Kerja,Mark dan Devon bekerja sama dengan sekutu. Helly menyelidiki lebih dalam.
Severance,95396,tv_episode,2,9,no,NO,Norwegian,The After Hours,Mark og Devon slår seg sammen med en alliert. Helly undersøker mer.
Severance,95396,tv_episode,2,9,pt,PT,Portuguese,As horas extraordinárias,Mark e Devon juntam-se a um aliado. Helly continua a investigar.
Severance,95396,tv_episode,2,9,sk,SK,Slovak,Po práci,Mark a Devon sa spoja so spojencom. Helly skúma viac.
Severance,95396,tv_episode,2,9,et,EE,Estonian,,
Severance,95396,tv_episode,2,9,ro,RO,Romanian,După program,Mark și Devon fac echipă cu un aliat. Helly continuă investigațiile.
Severance,95396,tv_episode,2,9,hr,HR,Croatian,,
Severance,95396,tv_episode,2,9,ka,GE,Georgian,,
