titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,3,7,en,US,English,Chapter Seven: The Bite,"With time running out -- and an assassin close behind -- Hopper's crew races back to Hawkins, where El and the kids are preparing for war."
Stranger Things,66732,tv_episode,3,7,sv,SE,Swedish,Bettet,"Med ont om tid och en lönnmördare tätt i hälarna måste Hoppers team skynda sig tillbaka till Hawkins, där El och resten av gänget förbereder sig för strid."
Stranger Things,66732,tv_episode,3,7,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,3,7,de,DE,German,Kapitel sieben: Der Biss,"Die Zeit drängt und ein Killer ist ihnen dicht auf den Fersen. Hoppers Team eilt nach Hawkins zurück, wo sich Elfi und die Kids für den Kampf rüsten."
Stranger Things,66732,tv_episode,3,7,fr,FR,French,Chapitre sept : La Morsure,"Le temps presse. L'équipe de Hopper revient en trombe à Hawkins, avec un assassin aux trousses. Onze et les enfants se préparent à la guerre."
Stranger Things,66732,tv_episode,3,7,es,ES,Spanish,La mordedura,"Con el tiempo a punto de agotarse y un asesino al acecho, el equipo de Hopper vuelve a toda prisa a Hawkins, donde Ce y la pandilla se preparan para la batalla."
Stranger Things,66732,tv_episode,3,7,zh,CN,Mandarin,咬伤,时间所剩无几，而刺客紧跟不放。霍珀等人赶回霍金斯，艾尔和孩子们正在那里为开战做准备。
Stranger Things,66732,tv_episode,3,7,pt,BR,Portuguese,Capítulo sete: A mordida,"Com o tempo se esgotando e um assassino cada vez mais perto, a equipe de Hopper corre de volta a Hawkins. Lá, Onze e o resto da turma se preparam para a guerra."
Stranger Things,66732,tv_episode,3,7,ru,RU,Russian,Седьмая глава. Укус,"Время истекает, а убийца уже близко. Команда Хоппера мчится обратно в Хоукинс, где Оди и дети готовятся к войне."
Stranger Things,66732,tv_episode,3,7,pl,PL,Polish,Rozdział siódmy: Ukąszenie,"Czas szybko ucieka, a zabójca depcze po piętach ekipie Hoppera. Tymczasem w Hawkins Jedenastka i reszta przygotowują się do wojny."
Stranger Things,66732,tv_episode,3,7,cs,CZ,Czech,Kapitola sedmá: Kousnutí,"Čas běží a vrah už je jim v patách. Hopper a jeho parta proto spěchají do města, kde se El s ostatními připravují na válku."
Stranger Things,66732,tv_episode,3,7,it,IT,Italian,Capitolo sette: Il morso,"Il tempo sta per scadere e con un assassino alle calcagna, Hopper e compagnia tornano a Hawkins, dove Undi e i ragazzi si preparano alla guerra."
