titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,3,3,en,US,English,Chapter Three: The Case of the Missing Lifeguard,"With El and Max looking for Billy, Will declares a day without girls. Steve and Dustin go on a stakeout, and Joyce and Hopper return to Hawkins Lab."
Stranger Things,66732,tv_episode,3,3,sv,SE,Swedish,Fallet med den försvunna badvakten,Medan El och Max letar efter Billy ordnar Will en tjejfri dag. Steve och Dustin ger sig ut på spaningsuppdrag medan Joyce och Hopper återvänder till labbet i Hawkins.
Stranger Things,66732,tv_episode,3,3,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,3,3,de,DE,German,Kapitel drei: Die verschwundene Rettungsschwimmerin,"Elfi und Max suchen Billy, doch Will erklärt den Tag zur mädchenfreien Zeit. Steve und Dustin legen sich auf die Lauer. Joyce und Hopper kehren ins Labor zurück."
Stranger Things,66732,tv_episode,3,3,fr,FR,French,Chapitre trois : La Maître-Nageuse disparue,Elfe et Max partent à la recherche de Billy. Will regrette les camaraderies d'enfance. Steve et Dustin enquêtent. Joyce et Hopper retournent au laboratoire d'Hawkins.
Stranger Things,66732,tv_episode,3,3,es,ES,Spanish,El caso de la socorrista desaparecida,"Once y Maxine van en busca de Billy, Will declara un día sin chicas, Steve y Dustin emprenden una misión, y Joyce y Hopper vuelven al laboratorio de Hawkins."
Stranger Things,66732,tv_episode,3,3,zh,CN,Mandarin,救生员失踪案,艾尔和麦克斯寻找比利，威尔则宣示要过一天没有女孩的日子。史蒂夫和达斯汀进行监视，乔伊斯和霍珀则返回了霍金斯实验室。
Stranger Things,66732,tv_episode,3,3,pt,BR,Portuguese,Capítulo três: A salva-vidas desaparecida,"Onze e Max estão à procura de Billy. Will planeja um dia sem as garotas. Steve e Dustin ficam de tocaia, e Joyce e Hopper retornam ao Laboratório Nacional de Hawkins."
Stranger Things,66732,tv_episode,3,3,ru,RU,Russian,Третья глава. Дело о пропавшей спасательнице,"Пока Оди и Макс ищут Билли, Уилл объявляет о мальчишнике. Стив и Дастин ведут наблюдение, а Джойс и Хоппер возвращаются в лабораторию Хоукинса."
Stranger Things,66732,tv_episode,3,3,pl,PL,Polish,Rozdział trzeci: Sprawa zaginionej ratowniczki,Nastka i Max szukają Billy’ego. Will ogłasza dzień bez dziewczyn. Steve i Dustin polują na wrogów. Joyce i Hopper wracają do laboratorium w Hawkins.
Stranger Things,66732,tv_episode,3,3,cs,CZ,Czech,Kapitola třetí: Případ zmizelé plavčice,"El a Max hledají Billyho, a Will proto vyhlašuje den bez holek. Steve a Dustin sledují podezřelé živly a Joyce a Hopper se vrací do laboratoře Hawkins."
Stranger Things,66732,tv_episode,3,3,it,IT,Italian,Capitolo tre: Il caso della bagnina scomparsa,Undi e Max vanno alla ricerca di Billy e Will proclama una giornata senza ragazze. Steve e Dustin organizzano un appostamento e Joyce e Hopper tornano al laboratorio.
Stranger Things,66732,tv_episode,3,3,da,DK,Danish,Kap. 3: Sagen om den forsvundne livredder,"El og Max leder efter Billy, og Will udråber dagen til at være pigefri. Steve og Dustin tager på en overvågning, og Joyce og Hopper vender tilbage til laboratoriet."
Stranger Things,66732,tv_episode,3,3,hu,HU,Hungarian,Harmadik fejezet: Az eltűnt úszómester esete,Tizi és Max Billy nyomába erednek. Will a lányok nélkül akar tölteni egy napot. Steve és Dustin összefognak. Joyce és Hopper újra ellátogatnak a Hawkins Laboratóriumba.
