titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,3,ar,SA,Arabic,فصل 3: الوحش والبطلة الخارقة,"يسافر ""موراي"" و""جويس"" إلى ""ألاسكا""، وتواجه ""إيل"" عواقب وخيمة، وتنقّب ""روبن"" و""نانسي"" عن شيطانَي ""هوكينز""، وينقل الطبيب ""أوينز"" خبرًا صاعقًا."
Stranger Things,66732,tv_episode,4,3,ar,AE,Arabic,فصل 3: الوحش والبطلة الخارقة,"يسافر ""موراي"" و""جويس"" إلى ""ألاسكا""، وتواجه ""إيل"" عواقب وخيمة، وتنقّب ""روبن"" و""نانسي"" عن شيطانَي ""هوكينز""، وينقل الطبيب ""أوينز"" خبرًا صاعقًا."
Stranger Things,66732,tv_episode,4,3,bg,BG,Bulgarian,Глава трета: Чудовището и супергеройът,
Stranger Things,66732,tv_episode,4,3,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,4,3,cs,CZ,Czech,Kapitola třetí: Monstrum a superhrdina,Murray a Joyce míří na Aljašku a El je po uši v bryndě. Robin s Nancy vyšťourají pořádnou špínu na démony z Hawkinsu. Zprávy od doktora Owense vrátí El zpátky na zem.
Stranger Things,66732,tv_episode,4,3,da,DK,Danish,Kap. 3: Monsteret og superhelten,"Murray og Joyce flyver til Alaska, og El må tackle alvorlige konsekvenser. Robin og Nancy graver snavs frem om Hawkins' dæmoner, og dr. Owens har beroligende nyheder."
Stranger Things,66732,tv_episode,4,3,de,DE,German,Kapitel drei: Das Monster und die Superheldin,"Murray und Joyce fliegen nach Alaska und Elfie drohen ernste Folgen. Robin und Nancy nehmen Hawkins' Dämonen unter die Lupe, während Dr. Owens schlechte Nachrichten hat."
Stranger Things,66732,tv_episode,4,3,el,GR,Greek,Κεφάλαιο τρίτο: Το Τέρας και η Υπερηρωίδα,Ο Μάρεϊ κι η Τζόις πάνε στην Αλάσκα. Η Εντ δέχεται τις συνέπειες των πράξεών της. Η Ρόμπιν κι η Νάνσι ξεμπροστιάζουν τους δαίμονες του Χόκινς. Ο Όουενς έχει άσχημα νέα.
Stranger Things,66732,tv_episode,4,3,en,US,English,Chapter Three: The Monster and the Superhero,"Murray and Joyce fly to Alaska, and El faces serious consequences. Robin and Nancy dig up dirt on Hawkins' demons. Dr. Owens delivers sobering news."
Stranger Things,66732,tv_episode,4,3,es,ES,Spanish,El monstruo y la superheroína,Murray y Joyce vuelan a Alaska. Ce se enfrenta a graves consecuencias. Robin y Nancy investigan el lado oscuro de Hawkins. El Dr. Owens tiene una noticia inquietante.
Stranger Things,66732,tv_episode,4,3,es,MX,Spanish,El monstruo y la superheroína,Murray y Joyce vuelan a Alaska. Ce se enfrenta a graves consecuencias. Robin y Nancy investigan el lado oscuro de Hawkins. El Dr. Owens tiene una noticia inquietante.
Stranger Things,66732,tv_episode,4,3,eu,ES,Basque,,
Stranger Things,66732,tv_episode,4,3,fa,IR,Persian,,
Stranger Things,66732,tv_episode,4,3,fi,FI,Finnish,Kolmas luku: Hirviö ja supersankari,Murray ja Joyce lentävät Alaskaan. El joutuu vaikeuksiin. Robin ja Nancy yrittävät kaivella Hawkinsin demoneihin liittyviä tietoja. Tohtori Owens kertoo synkkiä uutisia.
Stranger Things,66732,tv_episode,4,3,fr,FR,French,Chapitre trois : Le Monstre et la Super-Héroïne,"Murray et Joyce vont en Alaska, Elfe paie le prix de ses actes, et Robin et Nancy trouvent des infos sur les démons d'Hawkins. Le Dr Owens apporte de terribles nouvelles."
Stranger Things,66732,tv_episode,4,3,fr,CA,French,Chapitre trois : Le monstre et la superhéroïne,"Murray et Joyce s'envolent pour l'Alaska, et Elfe fait face à des conséquences. Robin et Nancy enquêtent sur les démons d'Hawkins. Le Dr Owens a de mauvaises nouvelles."
Stranger Things,66732,tv_episode,4,3,he,IL,Hebrew,פרק 3: המפלצת וגיבורת-העל,"מורי וג'ויס נוסעים לאלסקה, ואל מתמודדת עם השלכות חמורות של מעשיה. רובין וננסי מחפשות מידע על השדים של הוקינס. לד""ר אוונס יש חדשות מדאיגות."
Stranger Things,66732,tv_episode,4,3,hr,HR,Croatian,Treće poglavlje: Monstrum i superjunak,"Murray i Joyce lete na Aljasku, a Je se mora nositi s ozbiljnim posljedicama. Robin i Nancy istražuju demone Hawkinsa. Dr. Owens objavi tešku vijest."
Stranger Things,66732,tv_episode,4,3,hu,HU,Hungarian,Harmadik fejezet: A szörny és a szuperhős,"Murray és Joyce Alaszkába repülnek, Tizi pedig súlyos következményekkel néz szembe. Robin és Nancy Hawkins démonjai után nyomoz. Dr. Owens kijózanító hírekkel szolgál."
Stranger Things,66732,tv_episode,4,3,id,ID,Indonesian,Bab Tiga: Monster dan Pahlawan Super,"Murray dan Joyce terbang ke Alaska, sedang El menghadapi konsekuensi serius. Robin & Nancy menyelidiki sosok-sosok jahat di Hawkins. Dr. Owens menyampaikan berita buruk."
Stranger Things,66732,tv_episode,4,3,it,IT,Italian,Capitolo tre: Il mostro e la supereroina,Murray e Joyce partono per l'Alaska e Undi affronta gravi ripercussioni. Robin e Nancy scoprono oscuri segreti di Hawkins. Il dottor Owens condivide notizie preoccupanti.
Stranger Things,66732,tv_episode,4,3,ja,JP,Japanese,第3章 怪物かスーパーヒーローか,マレーとジョイスはアラスカに飛び、エルは深刻な事態に直面する。ホーキンスの悪魔の情報を集めるロビンとナンシー。衝撃的な話を伝えるオーエンズ。
Stranger Things,66732,tv_episode,4,3,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,4,3,ko,KR,Korean,괴물과 슈퍼히어로,"알래스카로 향하는 머레이와 조이스. 엘은 행동에 대한 책임을 마주한다. 로빈과 낸시는 호킨스를 위협하는 존재를 파헤치고, 오언스 박사는 소름 끼치는 소식을 전한다."
Stranger Things,66732,tv_episode,4,3,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,4,3,nl,NL,Dutch,Hoofdstuk drie: The Monster and the Superhero,Murray en Joyce vliegen naar Alaska en El zit zwaar in de problemen. Robin en Nancy doen onderzoek naar de demonen van Hawkins. Dr. Owens brengt ontluisterend nieuws.
Stranger Things,66732,tv_episode,4,3,no,NO,Norwegian,Kapittel tre: Monsteret og superhelten,Murray og Joyce flyr til Alaska. Ell står overfor alvorlige konsekvenser. Robin og Nancy graver frem historier om demonene til Hawkins. Dr. Owens har oppskakende nyheter.
