titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,7,ar,SA,Arabic,فصل 7: مجزرة مختبر هوكينز,"بينما يستعدّ ""هوبر"" لمحاربة أحد الوحوش، يفحص ""داستن"" دوافع ""فيكنا"" بدقّة ويفكّ شفرة رسالة من بُعد آخر، وتستمدّ ""إيل"" القوّة من ذكرًى بعيدة."
Stranger Things,66732,tv_episode,4,7,ar,AE,Arabic,فصل 7: مجزرة مختبر هوكينز,"بينما يستعدّ ""هوبر"" لمحاربة أحد الوحوش، يفحص ""داستن"" دوافع ""فيكنا"" بدقّة ويفكّ شفرة رسالة من بُعد آخر، وتستمدّ ""إيل"" القوّة من ذكرًى بعيدة."
Stranger Things,66732,tv_episode,4,7,bg,BG,Bulgarian,Глава седма: Клането в лабораторията на Хокинс,
Stranger Things,66732,tv_episode,4,7,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,4,7,cs,CZ,Czech,Kapitola sedmá: Masakr v laboratoři,Hopper se chystá na boj s monstrem. Dustin pitvá Vecnovy motivy a rozklíčuje zprávu z druhé strany. Jedenáctku posílí dávno zapadlá vzpomínka.
Stranger Things,66732,tv_episode,4,7,da,DK,Danish,Kap. 7: Massakren i Hawkins Laboratorium,"Mens Hopper forbereder sig på at bekæmpe et monster, kigger Dustin nærmere på Vecnas motiver – og afkoder en besked fra det hinsides. El finder styrke i et fjernt minde."
Stranger Things,66732,tv_episode,4,7,de,DE,German,Kapitel sieben: Das Massaker im Hawkins Lab,"Während Hopper sich für den Kampf mit einem Monster rüstet, analysiert Dustin Vecnas Absichten und entschlüsselt eine Botschaft. Eine Erinnerung gibt Elfi Kraft."
Stranger Things,66732,tv_episode,4,7,el,GR,Greek,Κεφάλαιο έβδομο: Μακελειό στο Εργαστήριο Χόκινς,Ο Χόπερ ετοιμάζεται να πολεμήσει ένα τέρας κι ο Ντάστιν αναλύει τα κίνητρα του Βέκνα και αποκωδικοποιεί ένα μήνυμα από το υπερπέραν. Η Εντ βρίσκει δύναμη σε μια ανάμνηση.
Stranger Things,66732,tv_episode,4,7,en,US,English,Chapter Seven: The Massacre at Hawkins Lab,"As Hopper braces to battle a monster, Dustin dissects Vecna's motives — and decodes a message from beyond. El finds strength in a distant memory."
Stranger Things,66732,tv_episode,4,7,es,ES,Spanish,La masacre en el laboratorio de Hawkins,Hopper se prepara para enfrentarse a un monstruo. Dustin investiga las intenciones de Vecna y descifra un mensaje del otro mundo. Ce encuentra fuerzas en un recuerdo.
Stranger Things,66732,tv_episode,4,7,es,MX,Spanish,La masacre en el Laboratorio de Hawkins,Hopper se prepara para enfrentarse a un monstruo. Dustin investiga las intenciones de Vecna y descifra un mensaje del otro mundo. Ce encuentra fuerzas en un recuerdo.
Stranger Things,66732,tv_episode,4,7,eu,ES,Basque,,
Stranger Things,66732,tv_episode,4,7,fa,IR,Persian,,
Stranger Things,66732,tv_episode,4,7,fi,FI,Finnish,Seitsemäs luku: Verilöyly Hawkinsin laboratoriossa,Hopper valmistautuu taistelemaan hirviötä vastaan. Dustin selvittää Vecnan motiiveja – ja purkaa koodatun viestin rajan takaa. El saa voimia kaukaisesta muistosta.
Stranger Things,66732,tv_episode,4,7,fr,FR,French,Chapitre sept : Le Massacre du laboratoire d'Hawkins,Hopper s'apprête à combattre un monstre. Dustin décortique les motivations de Vecna… et décode un message venu de l'au-delà. Un vieux souvenir redonne des forces à Elfe.
Stranger Things,66732,tv_episode,4,7,fr,CA,French,Chapitre sept : Le massacre du laboratoire d'Hawkins,"Pendant que Hopper fait face à un monstre, Dustin étudie les motifs de Vecna – et décode un message venu d'ailleurs. Elfe puise des forces dans un souvenir distant."
Stranger Things,66732,tv_episode,4,7,he,IL,Hebrew,פרק 7: הטבח במעבדת הוקינס,"בעוד הופר נאבק במפלצת, דסטין מנתח את המניעים של וקנה ומפענח מסר מן העבר השני. אל שואבת כוחות מזיכרון רחוק."
Stranger Things,66732,tv_episode,4,7,hr,HR,Croatian,Sedmo poglavlje: Masakr u laboratoriju Hawkins,"Dok se Hopper priprema za borbu s čudovištem, Dustin preispituje Vecnine motive... i dešifrira poruku s one strane. Je pronađe snagu u duboko zakopanom sjećanju."
Stranger Things,66732,tv_episode,4,7,hu,HU,Hungarian,Hetedik fejezet: Mészárlás a Hawkins Laborban,"Miközben Hopper harcolni készül egy szörnyeteggel, Dustin Vecna indítékait boncolgatja, és dekódol egy másik világból jövő üzenetet. Tizi egy távoli emlékből merít erőt."
Stranger Things,66732,tv_episode,4,7,id,ID,Indonesian,Bab Tujuh: Pembantaian di Laboratorium Hawkins,"Saat Hopper bersiap melawan monster, Dustin menganalisis berbagai niat Vecna dan memecahkan kode sebuah pesan dari dunia lain. El menemukan kekuatan dari kenangan lama."
Stranger Things,66732,tv_episode,4,7,it,IT,Italian,Capitolo sette: Il massacro al laboratorio di Hawkins,"Mentre Hopper si prepara ad affrontare un mostro, Dustin analizza il movente di Vecna e decifra un messaggio arrivato da lontano. Undi trova forza in un vecchio ricordo."
Stranger Things,66732,tv_episode,4,7,ja,JP,Japanese,第7章 ホーキンス研究所の虐殺,怪物との戦いに備えるホッパー。ヴェクナの動機を分析したダスティンは、裏側からのメッセージを解読する。エルは遠い記憶の中に力を見いだす。
Stranger Things,66732,tv_episode,4,7,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,4,7,ko,KR,Korean,호킨스 연구소의 학살,"괴물과 싸울 준비를 하는 하퍼. 더스틴은 베크나의 동기를 분석하고, 저 너머에서 온 메시지까지 해독한다. 한편, 오래전 기억을 통해 힘을 회복하는 엘."
Stranger Things,66732,tv_episode,4,7,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,4,7,nl,NL,Dutch,Hoofdstuk zeven: The Massacre at Hawkins Lab,"Hopper bereidt zich voor op zijn strijd tegen een monster, Dustin ontdekt Vecna's belangen en ontcijfert een bericht. El put kracht uit een verre herinnering."
Stranger Things,66732,tv_episode,4,7,no,NO,Norwegian,Kapittel sju: Massakren i Hawkins laboratorium,Hopper forbereder seg på å kjempe mot et monster. Dustin analyserer Vecnas motiver – og tolker en melding fra den andre siden. El finner styrke i et gammelt minne.
Stranger Things,66732,tv_episode,4,7,pl,PL,Polish,Rozdział siódmy: Masakra w laboratorium,Hopper szykuje się do walki z potworem. Dustin rozgryza motywy Vecny i odczytuje wiadomość z Drugiej Strony. Jedenastka odzyskuje cenne wspomnienie.
Stranger Things,66732,tv_episode,4,7,pt,BR,Portuguese,Capítulo sete: O massacre no laboratório de Hawkins,Hopper se prepara para uma batalha épica. Dustin investiga as motivações secretas de Vecna e decodifica uma mensagem do além. On encontra forças numa lembrança distante.
Stranger Things,66732,tv_episode,4,7,pt,PT,Portuguese,Capítulo sete: O massacre no laboratório de Hawkins,"Enquanto Hopper se prepara para enfrentar um monstro, Dustin debruça-se sobre os motivos de Vecna e descodifica uma mensagem. Onze encontra forças numa memória distante."
Stranger Things,66732,tv_episode,4,7,ro,RO,Romanian,Capitolul șapte: Masacrul de la Laboratorul Hawkins,"Hopper se pregătește să lupte cu un monstru, iar Dustin disecă motivele lui Vecna și descifrează un mesaj de dincolo. Unșpe găsește putere într-o amintire îndepărtată."
Stranger Things,66732,tv_episode,4,7,ru,RU,Russian,Седьмая глава. Массовое убийство в лаборатории Хоукинса,Хоппер готовится к сражению с монстром. Дастин раскрывает мотивы Векны и расшифровывает послание из другого мира. Оди восстанавливает давние воспоминания и обретает силу.
