titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,8,ar,SA,Arabic,فصل 8: بابا,"ترى ""نانسي"" رؤيا صادمة، فيما تجتاز ""إيل"" اختبارًا مهمًا. وفي ""هوكينز""، تجمع المجموعة الإمدادات وتستعد للمعركة."
Stranger Things,66732,tv_episode,4,8,ar,AE,Arabic,فصل 8: بابا,"ترى ""نانسي"" رؤيا صادمة، فيما تجتاز ""إيل"" اختبارًا مهمًا. وفي ""هوكينز""، تجمع المجموعة الإمدادات وتستعد للمعركة."
Stranger Things,66732,tv_episode,4,8,bg,BG,Bulgarian,Глава Осма: Татко,
Stranger Things,66732,tv_episode,4,8,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,4,8,cs,CZ,Czech,Kapitola osmá: Papa,Nancy má děsivé vize. El zvládne důležitou zkoušku. V Hawkinsu pak parta shání zásoby a chystá se do boje.
Stranger Things,66732,tv_episode,4,8,da,DK,Danish,Kap. 8: Papa,"Nancy plages af visioner, og El består en vigtig prøve. Tilbage i Hawkins skaffer vennerne forsyninger og gør klar til kamp."
Stranger Things,66732,tv_episode,4,8,de,DE,German,Kapitel acht: Papa,Nancy hat ernüchternde Visionen und El besteht einen wichtigen Test. In Hawkins besorgt sich die Clique die nötigen Ausrüstungsgegenstände und rüstet sich für den Kampf.
Stranger Things,66732,tv_episode,4,8,el,GR,Greek,Κεφάλαιο όγδοο: Μπαμπά,"Η Νάνσι βλέπει ανησυχητικά οράματα και η Εντ περνά ένα σημαντικό τεστ. Πίσω στο Χόκινς, η παρέα μαζεύει εξοπλισμό και ετοιμάζεται για μάχη."
Stranger Things,66732,tv_episode,4,8,en,US,English,Chapter Eight: Papa,"Nancy has sobering visions, and El passes an important test. Back in Hawkins, the gang gathers supplies and prepares for battle."
Stranger Things,66732,tv_episode,4,8,es,ES,Spanish,Papá,"Nancy tiene unas visiones espeluznantes y Ce supera una prueba decisiva. En Hawkins, la pandilla hace acopio de suministros y se prepara para el combate."
