titulo_original,tmdb_id,tipo,season,episode,idioma,pais,nome_idioma,titulo_traduzido,sinopse_traduzida
Stranger Things,66732,tv_episode,4,6,ar,SA,Arabic,فصل 6: الغوص,"تبدأ مهمّة إنقاذ محفوفة بالمخاطر خلف الستار الحديدي، ويطلب فريق ""كاليفورنيا"" المساعدة من مخترقة كمبيوتر، ويخاطر ""ستيف"" بحياته لأجل الفريق."
Stranger Things,66732,tv_episode,4,6,ar,AE,Arabic,فصل 6: الغوص,"تبدأ مهمّة إنقاذ محفوفة بالمخاطر خلف الستار الحديدي، ويطلب فريق ""كاليفورنيا"" المساعدة من مخترقة كمبيوتر، ويخاطر ""ستيف"" بحياته لأجل الفريق."
Stranger Things,66732,tv_episode,4,6,bg,BG,Bulgarian,Глава Шеста: Гмуркането,
Stranger Things,66732,tv_episode,4,6,bs,BS,Bosnian,,
Stranger Things,66732,tv_episode,4,6,cs,CZ,Czech,Kapitola šestá: Do hloubky,Za železnou oponou se rozbíhá nebezpečná záchranná mise. Kalifornská parta potřebuje pomoct od hackerky a Steve je ochotný obětovat se pro ostatní.
Stranger Things,66732,tv_episode,4,6,da,DK,Danish,Kap. 6: Dykket,Bag Jerntæppet er en risikabel redningsmission under opsejling. Gruppen fra Californien søger hjælp hos en hacker. Steve tager en for holdet.
Stranger Things,66732,tv_episode,4,6,de,DE,German,Kapitel sechs: Auf Tiefgang,Hinter dem Eisernen Vorhang ereignet sich eine riskante Rettungsmission. Die Kalifornien-Crew bittet eine Hackerin um Hilfe. Steve erbringt ein großes Opfer für das Team.
Stranger Things,66732,tv_episode,4,6,el,GR,Greek,Κεφάλαιο έκτο: Η Βουτιά,"Πίσω από το Σιδηρούν Παραπέτασμα, μια ριψοκίνδυνη αποστολή είναι σε εξέλιξη. Η παρέα της Καλιφόρνιας στρέφεται σε μια χάκερ για βοήθεια. Ο Στιβ ρισκάρει για την ομάδα."
Stranger Things,66732,tv_episode,4,6,en,US,English,Chapter Six: The Dive,"Behind the Iron Curtain, a risky rescue mission gets underway. The California crew seeks help from a hacker. Steve takes one for the team."
Stranger Things,66732,tv_episode,4,6,es,ES,Spanish,La inmersión,"Tras el Telón de Acero, una peligrosa misión de rescate empieza a tomar forma. La pandilla de California le pide ayuda a una hacker. Steve se sacrifica por el equipo."
Stranger Things,66732,tv_episode,4,6,es,MX,Spanish,La inmersión,"Tras el Telón de Acero, una peligrosa misión de rescate empieza a tomar forma. La pandilla de California le pide ayuda a una hacker. Steve se sacrifica por el equipo."
Stranger Things,66732,tv_episode,4,6,eu,ES,Basque,,
Stranger Things,66732,tv_episode,4,6,fa,IR,Persian,,
Stranger Things,66732,tv_episode,4,6,fi,FI,Finnish,Kuudes luku: Syvissä vesissä,Rautaesiripun takana alkaa vaarallinen pelastustehtävä. Kalifornian porukka pyytää apua hakkerilta. Steve uhrautuu muiden puolesta.
Stranger Things,66732,tv_episode,4,6,fr,FR,French,Chapitre six : Le Plongeon,"Un sauvetage périlleux se prépare derrière le rideau de fer. En Californie, la bande demande de l'aide à une hackeuse. Steve prend un gros risque pour l'équipe."
Stranger Things,66732,tv_episode,4,6,fr,CA,French,Chapitre six : Le plongeon,"Derrière le Rideau de fer, une mission de sauvetage risquée est en cours. En Californie, la bande cherche l'aide d'une spécialiste. Steve se met en danger pour l'équipe."
Stranger Things,66732,tv_episode,4,6,he,IL,Hebrew,פרק 6: הצלילה,משימת חילוץ מסוכנת יוצאת לדרך מאחורי מסך הברזל. צוות קליפורניה מבקש עזרה מהאקרית. סטיב מסתכן למען חבריו.
Stranger Things,66732,tv_episode,4,6,hr,HR,Croatian,Šesto poglavlje: Zaron,Iza željezne zavjese započne riskantna misija spašavanja. Ekipa u Kaliforniji zatraži pomoć hakerice. Steve se žrtvuje za tim.
Stranger Things,66732,tv_episode,4,6,hu,HU,Hungarian,Hatodik fejezet: A merülés,A vasfüggöny mögött kockázatos mentőakció indul el. A kaliforniai csapat egy hacker segítségét kéri. Steve bevállal valamit a csapatért.
Stranger Things,66732,tv_episode,4,6,id,ID,Indonesian,Bab Enam: Penyelaman,Misi penyelamatan yang berbahaya berlangsung di balik Tirai Besi. Kru di California meminta bantuan dari seorang peretas. Steve rela berkorban demi tim.
Stranger Things,66732,tv_episode,4,6,it,IT,Italian,Capitolo sei: Il tuffo,Un'operazione rischiosa ha inizio dietro la cortina di ferro. I ragazzi della California chiedono aiuto a una persona esperta di computer. Steve si sacrifica per tutti.
Stranger Things,66732,tv_episode,4,6,ja,JP,Japanese,第6章 ダイブ,鉄のカーテンの向こうで命がけの救出作戦が繰り広げられ、カリフォルニアでは子供たちがハッカーに助けを求める。危険を承知で行動を起こすスティーブ。
Stranger Things,66732,tv_episode,4,6,ka,GE,Georgian,,
Stranger Things,66732,tv_episode,4,6,ko,KR,Korean,더욱 깊은 곳으로,"철의 장막 뒤에서 위험천만한 구출 작전이 시작됐다. 캘리포니아 팀은 해커에게 도움을 요청하고, 스티브는 모두를 위해 목숨을 건 결정을 내린다."
Stranger Things,66732,tv_episode,4,6,lt,LT,Lithuanian,,
Stranger Things,66732,tv_episode,4,6,nl,NL,Dutch,Hoofdstuk zes: The Dive,Achter het IJzeren Gordijn begint een gevaarlijke reddingsmissie. De Californische crew schakelt de hulp in van een hacker. Steve offert zich op voor het team.
Stranger Things,66732,tv_episode,4,6,no,NO,Norwegian,Kapittel seks: Dykket,Det iverksettes en risikabel redningsoperasjon bak jernteppet. California-gjengen ber en hacker om hjelp. Steve tar en for laget.
Stranger Things,66732,tv_episode,4,6,pl,PL,Polish,Rozdział szósty: W głąb,Joyce i Murray prowadzą ryzykowną misję za żelazną kurtyną. Ekipa z Kalifornii prosi o pomoc hakerkę. Steve podejmuje się trudnego zadania.
Stranger Things,66732,tv_episode,4,6,pt,BR,Portuguese,Capítulo seis: Mergulho,"Uma missão de resgate arriscada toma forma. Na Califórnia, os garotos pedem ajuda a uma hacker. Steve se sacrifica pelo grupo."
Stranger Things,66732,tv_episode,4,6,pt,PT,Portuguese,Capítulo seis: O mergulho,"Uma arriscada missão de salvamento é levada a cabo por trás da Cortina de Ferro. O grupo da Califórnia recorre à pirataria informática, e Steve sacrifica-se pela equipa."
Stranger Things,66732,tv_episode,4,6,ro,RO,Romanian,Capitolul șase: În adâncuri,În spatele Cortinei de Fier se desfășoară o misiune riscantă de salvare. Grupul din California îi cere ajutorul unui hacker. Steve se sacrifică pentru echipă.
Stranger Things,66732,tv_episode,4,6,ru,RU,Russian,Шестая глава. Погружение,За железным занавесом начинается рискованная операция по спасению. Ребята из Калифорнии ищут помощи у хакера. Стив принимает удар на себя.
Stranger Things,66732,tv_episode,4,6,sk,SK,Slovak,Kapitola šiesta: Do hĺbky,Za železnou oponou sa rozbieha nebezpečná záchranná misia. Kalifornská partia potrebuje pomôcť od hackerky a Steve je ochotný obetovať sa pre ostatných.
Stranger Things,66732,tv_episode,4,6,so,SO,Somali,,
Stranger Things,66732,tv_episode,4,6,sr,RS,Serbian,,
Stranger Things,66732,tv_episode,4,6,sv,SE,Swedish,Del sex: Djupdykningen,"Bakom järnridån inleds ett riskabelt räddningsförsök. Gänget i Kalifornien ber en hackare om hjälp, och Steve riskerar sin egen säkerhet för de andra."
Stranger Things,66732,tv_episode,4,6,th,TH,Thai,บทที่ 6: ดำดิ่ง,ภารกิจเสี่ยงอันตรายเกิดผิดแผนหลังม่านเหล็ก ส่วนทีมแคลิฟอร์เนียพยายามขอความช่วยเหลือจากแฮกเกอร์คนหนึ่ง ขณะที่สตีฟขออาสาลุยเดี่ยวเพื่อทุกคน
Stranger Things,66732,tv_episode,4,6,tr,TR,Turkish,6. Bölüm: Derinlere Dalış,Demir Perde'nin ardında riskli bir kurtarma görevi başlatılır. Kaliforniya ekibi bir hacker'dan yardım ister. Steve ekip için bir fedakârlıkta bulunur.
Stranger Things,66732,tv_episode,4,6,uk,UA,Ukrainian,Глава 6. Занурення,За залізною завісою починається ризикована рятувальна операція. Каліфорнійська команда звертається по допомогу до гакера. Стів іде на ризик заради команди.
Stranger Things,66732,tv_episode,4,6,uz,UZ,Uzbek,,
Stranger Things,66732,tv_episode,4,6,vi,VN,Vietnamese,Tập sáu: Lặn sâu,"Đằng sau Bức Màn Sắt, một nhiệm vụ giải cứu đầy rủi ro được tiến hành. Nhóm California nhờ một hacker giúp đỡ. Steve hy sinh vì đội."
Stranger Things,66732,tv_episode,4,6,zh,CN,Mandarin,深入,铁幕之后，一项危险的救援任务展开。加利福尼亚小队向一名黑客求助。史蒂夫为了团队身先士卒。
Stranger Things,66732,tv_episode,4,6,zh,TW,Mandarin,第 6 章：潛,在鐵幕之後，一場危險的救援任務就此展開。在加州的一行人找上一位駭客求助。史帝夫自告奮勇擔任先鋒。
Stranger Things,66732,tv_episode,4,6,bn,BD,Bengali,,
Stranger Things,66732,tv_episode,4,6,nl,BE,Dutch,Aflevering 6 : The Dive,Achter het IJzeren Gordijn gaat een riskante reddingsmissie van start. De bende in Californië roept de hulp in van een hacker. Steve offert zich op voor de ploeg.
Stranger Things,66732,tv_episode,4,6,zh,HK,Mandarin,第 6 章：潛,在鐵幕之後，一場危險的救援任務就此展開。在加州的一行人找上一位駭客求助。史帝夫自告奮勇擔任先鋒。
Stranger Things,66732,tv_episode,4,6,zh,SG,Mandarin,第六集：深入,铁幕之后，一项危险的救援任务展开。加利福尼亚小队向一名黑客求助。史蒂夫为了团队身先士卒。
Stranger Things,66732,tv_episode,4,6,sl,SI,Slovenian,,
Stranger Things,66732,tv_episode,4,6,hi,IN,Hindi,चैप्टर छह: डुबकी,"लोहे के परदे के पीछे, एक खतरनाक बचाव मिशन को पूरा करने की कोशिश जारी है. कैलिफ़ोर्निया का दल एक हैकर से मदद मांगता है. स्टीव, टीम के लिए अपनी जान जोखिम में डालता है."
Stranger Things,66732,tv_episode,4,6,ms,MY,Malay,Babak Enam: Junaman,"Di sebalik Tabir Besi, misi penyelamatan yang berisiko dijalankan. Kru California meminta bantuan daripada seorang penggodam. Steve mengorbankan diri demi pasukan itu."
Stranger Things,66732,tv_episode,4,6,tl,PH,Tagalog,Chapter Six: Ang Pagsisid,"Sa likod ng Iron Curtain, may mapanganib na rescue mission. Humingi ng tulong sa isang hacker ang California crew. Nagsakripisyo si Steve para sa team."
Stranger Things,66732,tv_episode,4,6,lv,LV,Latvian,,
Stranger Things,66732,tv_episode,4,6,de,AT,German,,
